team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
INDIANA PACERS,240,37,84,7,19,22,25,8,32,19,4,2,12,25,103,WIN
CHARLOTTE HORNETS,240,36,77,8,14,22,28,4,31,24,5,4,10,23,102,LOSS
LOS ANGELES LAKERS,240,41,100,7,23,16,19,19,27,22,11,5,7,18,105,LOSS
CLEVELAND CAVALIERS,240,45,82,18,33,12,20,6,40,31,6,7,14,15,120,WIN
MINNESOTA TIMBERWOLVES,240,39,76,5,12,29,34,9,31,26,6,1,15,20,112,WIN
DETROIT PISTONS,240,37,79,10,31,17,22,12,23,18,8,4,15,25,101,LOSS
PORTLAND TRAIL BLAZERS,240,40,76,9,29,20,23,4,35,20,8,5,11,19,109,WIN
HOUSTON ROCKETS,240,31,82,13,35,23,34,15,25,24,7,1,11,24,98,LOSS
ATLANTA HAWKS,240,33,80,12,30,10,11,3,34,17,6,5,14,16,88,LOSS
MEMPHIS GRIZZLIES,240,36,92,3,13,19,21,17,38,18,8,4,11,12,94,WIN
LOS ANGELES CLIPPERS,240,42,90,12,32,12,17,8,21,28,9,2,13,26,108,LOSS
OKLAHOMA CITY THUNDER,240,46,88,8,20,31,38,16,38,26,8,6,11,21,131,WIN
CHICAGO BULLS,240,37,77,8,22,16,18,7,28,27,11,1,15,11,98,WIN
ORLANDO MAGIC,240,39,83,9,25,10,13,13,32,21,9,4,16,21,97,LOSS
PHOENIX SUNS,240,33,91,5,28,12,17,11,32,17,9,4,10,25,83,LOSS
SACRAMENTO KINGS,240,34,75,4,12,13,21,4,39,20,1,5,15,17,85,WIN
SAN ANTONIO SPURS,240,31,93,7,28,13,16,20,32,23,10,6,14,18,82,LOSS
TORONTO RAPTORS,240,32,74,4,13,19,24,6,42,18,11,7,14,15,87,WIN
