team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,240,32,79,11,42,20,22,9,38,19,5,4,23,16,95,LOSS
BOSTON CELTICS,240,47,93,12,32,10,12,6,37,37,13,2,13,21,116,WIN
LOS ANGELES LAKERS,240,41,94,8,29,17,27,11,33,28,12,2,13,20,107,WIN
DALLAS MAVERICKS,240,36,86,8,30,17,24,14,38,12,10,7,18,20,97,LOSS
SAN ANTONIO SPURS,240,43,79,7,20,26,32,9,29,24,5,5,9,15,119,WIN
DETROIT PISTONS,240,42,85,9,32,14,17,9,28,22,5,2,10,22,107,LOSS
DENVER NUGGETS,240,44,93,7,29,18,21,14,32,26,7,3,14,21,113,LOSS
HOUSTON ROCKETS,240,38,76,22,47,27,34,4,30,28,8,3,15,23,125,WIN
UTAH JAZZ,240,36,86,14,37,16,23,11,35,20,6,6,15,21,102,LOSS
MILWAUKEE BUCKS,240,46,98,9,25,13,16,10,36,27,10,6,10,19,114,WIN
MEMPHIS GRIZZLIES,240,35,78,10,30,15,18,6,30,28,5,7,18,23,95,LOSS
NEW ORLEANS PELICANS,240,44,79,6,17,20,29,5,35,27,13,4,14,18,114,WIN
NEW YORK KNICKS,240,36,89,7,23,22,27,14,34,18,9,2,11,19,101,LOSS
PORTLAND TRAIL BLAZERS,240,40,85,11,31,20,29,12,39,25,7,5,14,21,111,WIN
ORLANDO MAGIC,240,32,87,13,37,18,24,5,41,15,8,1,16,15,95,LOSS
SACRAMENTO KINGS,240,45,98,10,34,11,20,9,48,24,11,4,9,18,111,WIN
