team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
SAN ANTONIO SPURS,240,36,83,5,19,18,25,10,41,22,10,6,18,16,95,WIN
BOSTON CELTICS,240,35,98,6,29,11,14,16,29,21,10,5,16,23,87,LOSS
ORLANDO MAGIC,240,35,90,7,23,10,17,12,31,21,7,11,16,19,87,LOSS
CHICAGO BULLS,240,33,87,7,28,19,22,11,36,23,7,8,13,16,92,WIN
ATLANTA HAWKS,240,37,88,7,29,13,14,9,39,22,9,6,11,16,94,WIN
CHARLOTTE HORNETS,240,32,86,14,37,14,15,9,36,27,7,13,11,14,92,LOSS
DALLAS MAVERICKS,240,40,87,11,30,12,16,8,41,28,5,4,11,22,103,WIN
LOS ANGELES LAKERS,240,31,85,10,34,21,28,8,34,18,8,9,12,20,93,LOSS
HOUSTON ROCKETS,240,32,79,10,36,15,18,3,31,20,9,3,17,23,89,LOSS
MIAMI HEAT,240,42,86,9,22,16,21,11,37,24,11,5,12,16,109,WIN
DENVER NUGGETS,240,35,92,9,26,14,19,14,21,20,8,3,13,17,93,LOSS
OKLAHOMA CITY THUNDER,240,45,86,13,25,14,18,13,37,32,9,10,19,23,117,WIN
MILWAUKEE BUCKS,240,29,69,5,19,24,24,7,26,21,6,8,18,21,87,LOSS
TORONTO RAPTORS,240,41,90,11,25,13,20,18,28,22,12,3,13,19,106,WIN
