team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,38,80,21,51,18,29,10,32,22,8,4,12,23,115,WIN
BOSTON CELTICS,240,37,77,8,28,22,29,8,36,23,7,0,13,23,104,LOSS
ATLANTA HAWKS,240,42,89,21,42,18,28,11,35,30,10,5,13,18,123,WIN
CHICAGO BULLS,240,47,92,8,27,16,21,9,33,25,6,5,14,20,118,LOSS
PORTLAND TRAIL BLAZERS,240,43,96,11,32,21,23,13,35,26,9,3,11,23,118,WIN
CHARLOTTE HORNETS,240,37,83,14,33,20,23,4,31,25,7,5,12,21,108,LOSS
ORLANDO MAGIC,240,39,88,6,26,9,11,8,33,23,5,4,11,17,93,LOSS
CLEVELAND CAVALIERS,240,36,83,14,43,21,23,9,35,20,7,2,11,15,107,WIN
TORONTO RAPTORS,265,37,96,14,39,19,24,18,32,22,8,3,15,28,107,LOSS
DETROIT PISTONS,265,40,86,12,33,20,29,8,38,25,10,3,15,24,112,WIN
NEW YORK KNICKS,240,35,88,11,29,26,34,9,37,23,9,9,13,19,107,LOSS
LOS ANGELES CLIPPERS,240,48,98,19,35,13,17,9,44,33,5,4,16,28,128,WIN
MEMPHIS GRIZZLIES,240,35,79,7,22,18,19,4,40,22,9,9,20,25,95,LOSS
OKLAHOMA CITY THUNDER,240,33,93,9,30,24,33,17,36,19,10,5,14,19,99,WIN
MINNESOTA TIMBERWOLVES,240,52,99,4,27,13,19,12,34,25,3,4,12,24,121,LOSS
WASHINGTON WIZARDS,240,49,98,11,33,26,32,15,31,30,6,4,8,19,135,WIN
