team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,40,88,7,23,8,14,10,32,15,5,6,12,25,95,LOSS
ATLANTA HAWKS,240,36,77,10,23,20,31,7,30,24,7,3,13,12,102,WIN
MILWAUKEE BUCKS,240,35,84,6,15,29,34,17,24,18,10,7,7,24,105,WIN
BOSTON CELTICS,240,34,76,4,16,26,38,18,34,13,5,7,17,29,98,LOSS
MIAMI HEAT,240,32,67,7,14,29,36,4,26,24,10,2,15,29,100,LOSS
BROOKLYN NETS,240,33,68,8,16,27,39,7,33,21,5,5,18,29,101,WIN
CLEVELAND CAVALIERS,240,32,84,4,18,16,22,11,31,14,9,1,17,29,84,LOSS
CHARLOTTE BOBCATS,240,33,73,3,12,21,34,5,32,21,7,8,15,20,90,WIN
PORTLAND TRAIL BLAZERS,240,44,103,14,22,11,15,16,39,25,3,5,7,25,113,WIN
DENVER NUGGETS,240,36,99,6,18,20,34,20,35,14,6,5,4,19,98,LOSS
DALLAS MAVERICKS,240,38,100,9,27,20,25,16,27,20,9,7,14,37,105,LOSS
HOUSTON ROCKETS,240,34,73,11,29,34,51,13,38,17,11,4,22,20,113,WIN
SAN ANTONIO SPURS,240,38,94,5,21,10,14,12,38,20,7,0,12,18,91,WIN
LOS ANGELES LAKERS,240,30,82,8,27,17,24,8,38,22,4,7,12,19,85,LOSS
DETROIT PISTONS,265,42,89,7,21,17,24,15,26,21,10,6,19,26,108,LOSS
MEMPHIS GRIZZLIES,265,40,77,6,18,25,30,6,32,25,13,4,20,21,111,WIN
OKLAHOMA CITY THUNDER,240,29,83,7,31,16,19,14,28,16,5,6,21,28,81,LOSS
MINNESOTA TIMBERWOLVES,240,33,77,8,20,26,33,9,35,21,14,2,15,21,100,WIN
NEW ORLEANS PELICANS,240,32,92,6,12,20,26,17,27,16,7,5,12,21,90,LOSS
ORLANDO MAGIC,240,39,70,11,22,21,27,5,39,22,11,7,18,19,110,WIN
UTAH JAZZ,240,31,85,5,17,17,27,22,31,20,3,1,20,20,84,LOSS
PHOENIX SUNS,240,31,83,6,22,19,24,16,30,15,10,10,16,24,87,WIN
LOS ANGELES CLIPPERS,240,35,70,12,24,28,34,10,29,26,4,5,15,29,110,WIN
SACRAMENTO KINGS,240,36,79,6,17,23,32,10,25,21,7,5,9,27,101,LOSS
PHILADELPHIA 76ERS,240,48,94,6,23,7,14,9,37,26,8,6,19,17,109,WIN
WASHINGTON WIZARDS,240,41,94,9,26,11,17,15,31,23,14,6,17,16,102,LOSS
