team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,38,92,13,42,33,43,12,33,25,13,3,14,25,122,WIN
ATLANTA HAWKS,240,41,83,12,33,23,33,9,41,26,9,8,23,34,117,LOSS
LOS ANGELES LAKERS,240,39,89,7,26,22,29,12,24,22,5,8,15,23,107,LOSS
BOSTON CELTICS,240,52,93,16,34,19,29,14,34,31,10,5,12,26,139,WIN
PHILADELPHIA 76ERS,240,42,94,13,39,20,27,12,31,30,12,6,12,24,117,WIN
BROOKLYN NETS,240,39,81,11,29,22,34,13,34,22,7,2,22,23,111,LOSS
ORLANDO MAGIC,240,44,92,14,28,4,9,15,32,25,9,4,9,15,106,WIN
CHARLOTTE HORNETS,240,29,76,10,33,15,20,9,30,21,4,5,18,18,83,LOSS
NEW YORK KNICKS,240,41,85,9,23,15,17,7,42,17,6,9,10,17,106,WIN
CLEVELAND CAVALIERS,240,32,94,11,33,11,17,16,37,15,5,4,10,14,86,LOSS
OKLAHOMA CITY THUNDER,240,40,92,12,32,20,26,7,40,14,8,6,12,18,112,WIN
HOUSTON ROCKETS,240,43,97,9,45,12,17,9,34,21,6,7,11,23,107,LOSS
NEW ORLEANS PELICANS,240,42,88,21,48,21,24,5,38,24,7,7,16,18,126,WIN
MEMPHIS GRIZZLIES,240,46,103,9,33,15,21,15,36,26,8,3,14,19,116,LOSS
SACRAMENTO KINGS,265,44,106,13,51,12,15,16,33,27,11,3,15,21,113,LOSS
MIAMI HEAT,265,42,83,16,42,18,22,5,37,26,9,3,21,20,118,WIN
CHICAGO BULLS,240,34,92,14,48,16,18,7,32,18,11,2,16,21,98,LOSS
MILWAUKEE BUCKS,240,45,77,11,26,10,23,3,45,34,7,5,23,15,111,WIN
DENVER NUGGETS,240,43,90,11,31,10,12,13,40,26,9,1,13,18,107,WIN
MINNESOTA TIMBERWOLVES,240,38,91,13,42,11,14,11,31,26,7,5,9,11,100,LOSS
SAN ANTONIO SPURS,240,43,87,17,31,17,22,6,25,30,12,7,8,23,120,WIN
PHOENIX SUNS,240,42,80,8,22,26,30,8,35,26,3,3,14,19,118,LOSS
GOLDEN STATE WARRIORS,265,48,116,9,36,19,22,19,41,30,7,5,9,25,124,LOSS
PORTLAND TRAIL BLAZERS,265,44,100,14,44,27,30,12,42,21,4,11,12,19,129,WIN
INDIANA PACERS,240,39,93,7,26,3,7,9,21,23,15,9,13,14,88,LOSS
UTAH JAZZ,240,47,87,12,31,12,12,11,42,22,5,4,21,11,118,WIN
DETROIT PISTONS,240,38,89,10,32,14,20,11,30,19,10,5,17,18,100,LOSS
WASHINGTON WIZARDS,240,42,82,9,24,13,16,6,38,22,9,6,19,23,106,WIN
