team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,36,86,16,38,20,32,16,28,27,10,5,24,19,108,LOSS
BOSTON CELTICS,240,46,95,19,39,18,20,13,34,28,15,9,21,21,129,WIN
WASHINGTON WIZARDS,240,49,90,11,29,9,16,4,22,30,3,3,9,24,118,LOSS
BROOKLYN NETS,240,44,84,11,31,26,31,9,36,34,5,3,9,17,125,WIN
NEW YORK KNICKS,265,47,98,12,34,20,31,9,37,27,11,8,10,16,126,WIN
CHARLOTTE HORNETS,265,48,102,20,48,8,10,9,42,38,7,5,16,23,124,LOSS
MILWAUKEE BUCKS,240,40,94,12,41,22,28,14,39,26,9,6,9,17,114,WIN
CLEVELAND CAVALIERS,240,35,87,13,36,19,21,13,37,24,7,2,15,24,102,LOSS
OKLAHOMA CITY THUNDER,240,37,90,7,19,17,29,19,24,14,9,4,13,17,98,LOSS
DENVER NUGGETS,240,42,83,11,34,14,15,12,36,29,8,6,20,24,109,WIN
MIAMI HEAT,240,36,82,15,39,13,18,14,36,30,3,8,16,20,100,WIN
MEMPHIS GRIZZLIES,240,35,83,8,29,19,25,10,24,21,9,5,7,18,97,LOSS
INDIANA PACERS,240,42,95,8,20,21,24,11,36,33,7,2,7,22,113,WIN
PHILADELPHIA 76ERS,240,36,88,9,36,20,27,17,32,17,5,5,16,21,101,LOSS
TORONTO RAPTORS,240,43,78,18,31,18,21,6,31,20,4,4,16,21,122,LOSS
PORTLAND TRAIL BLAZERS,240,48,94,13,27,19,21,12,26,29,10,4,8,15,128,WIN
GOLDEN STATE WARRIORS,240,44,96,15,40,27,36,15,45,32,5,0,18,23,130,WIN
SACRAMENTO KINGS,240,45,96,15,44,20,25,7,35,33,6,3,13,28,125,LOSS
