team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,39,105,11,48,23,27,14,38,17,7,5,10,22,112,LOSS
BROOKLYN NETS,240,46,100,11,30,19,28,12,49,23,8,4,15,18,122,WIN
UTAH JAZZ,240,39,75,17,34,19,20,8,34,27,7,4,21,27,114,WIN
CHARLOTTE HORNETS,240,39,85,12,29,17,22,11,25,20,13,4,14,25,107,LOSS
CHICAGO BULLS,240,40,77,18,35,21,25,11,35,21,8,4,18,13,119,WIN
DETROIT PISTONS,240,40,87,16,35,11,12,6,23,30,14,4,16,20,107,LOSS
SACRAMENTO KINGS,240,43,100,11,36,18,24,18,33,22,10,3,12,23,115,LOSS
MEMPHIS GRIZZLIES,240,40,83,15,35,24,29,8,36,32,8,6,14,16,119,WIN
MILWAUKEE BUCKS,240,41,85,18,43,23,35,8,44,26,9,14,19,16,123,WIN
NEW YORK KNICKS,240,39,97,9,30,15,21,9,38,23,10,6,14,27,102,LOSS
WASHINGTON WIZARDS,240,36,88,7,31,29,34,7,31,18,7,3,11,21,108,LOSS
PHILADELPHIA 76ERS,240,49,94,14,33,13,21,16,37,28,7,4,14,26,125,WIN
HOUSTON ROCKETS,240,51,87,19,41,18,23,5,32,23,4,5,10,23,139,WIN
PHOENIX SUNS,240,47,91,8,28,23,30,10,31,26,5,1,8,18,125,LOSS
MINNESOTA TIMBERWOLVES,240,38,87,15,37,15,16,7,32,16,8,8,16,18,106,LOSS
PORTLAND TRAIL BLAZERS,240,40,94,13,35,20,25,12,33,19,9,13,14,21,113,WIN
LOS ANGELES CLIPPERS,240,54,99,12,36,14,19,13,30,32,11,2,11,19,134,WIN
SAN ANTONIO SPURS,240,42,82,10,28,15,19,4,32,24,5,8,18,20,109,LOSS
