team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHILADELPHIA 76ERS,240,31,84,7,33,26,31,13,34,15,6,3,14,27,95,LOSS
BOSTON CELTICS,240,38,80,8,30,32,41,9,33,15,9,2,10,20,116,WIN
GOLDEN STATE WARRIORS,240,48,90,18,35,17,19,10,34,39,11,10,11,16,131,WIN
CLEVELAND CAVALIERS,240,41,95,16,44,14,14,13,33,26,8,3,15,15,112,LOSS
ATLANTA HAWKS,240,37,91,10,33,16,21,10,40,19,6,4,11,15,100,LOSS
DALLAS MAVERICKS,240,44,94,20,39,15,16,10,43,26,6,8,9,14,123,WIN
NEW YORK KNICKS,240,34,82,7,26,17,23,14,43,19,5,1,12,20,92,WIN
INDIANA PACERS,240,32,76,8,24,13,21,4,30,21,4,1,11,20,85,LOSS
MINNESOTA TIMBERWOLVES,240,34,84,7,39,31,37,6,38,24,9,4,17,20,106,LOSS
LOS ANGELES CLIPPERS,240,45,98,12,34,16,18,12,38,20,8,7,13,30,118,WIN
MIAMI HEAT,240,33,77,15,33,21,26,10,38,24,6,8,13,16,102,WIN
ORLANDO MAGIC,240,33,83,9,33,14,17,7,32,21,5,5,9,19,89,LOSS
UTAH JAZZ,240,40,94,18,41,9,9,11,26,19,6,4,9,17,107,LOSS
PORTLAND TRAIL BLAZERS,240,47,92,15,29,15,18,14,37,20,4,5,12,19,124,WIN
LOS ANGELES LAKERS,240,44,86,19,43,22,27,11,35,33,10,5,14,22,129,WIN
SACRAMENTO KINGS,240,39,91,14,44,21,26,13,31,21,5,4,16,24,113,LOSS
CHARLOTTE HORNETS,240,35,83,10,36,10,12,6,31,29,5,7,17,18,90,LOSS
SAN ANTONIO SPURS,240,45,87,10,28,14,21,7,37,27,13,2,10,14,114,WIN
BROOKLYN NETS,240,39,94,16,47,13,21,12,41,25,5,7,15,22,107,LOSS
WASHINGTON WIZARDS,240,44,100,9,32,16,26,18,33,21,9,8,9,20,113,WIN
