team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
SACRAMENTO KINGS,240,35,81,6,20,10,12,7,19,24,10,5,15,18,86,LOSS
BOSTON CELTICS,240,40,82,17,41,16,19,16,36,30,10,3,16,19,113,WIN
MILWAUKEE BUCKS,240,45,91,19,36,12,15,9,31,29,3,3,14,25,121,LOSS
CHARLOTTE HORNETS,240,45,84,14,25,22,29,7,34,21,5,3,11,18,126,WIN
INDIANA PACERS,240,49,90,16,26,10,13,8,35,35,9,1,11,23,124,WIN
CLEVELAND CAVALIERS,240,43,86,7,31,14,20,8,33,25,6,3,16,19,107,LOSS
TORONTO RAPTORS,240,42,85,11,31,16,25,9,29,20,7,4,13,25,111,LOSS
DENVER NUGGETS,240,47,88,16,32,19,29,9,34,35,9,4,12,20,129,WIN
DALLAS MAVERICKS,240,35,89,12,36,16,20,9,29,20,8,5,14,22,98,LOSS
LOS ANGELES CLIPPERS,240,41,78,13,28,24,29,7,42,27,9,5,16,20,119,WIN
ORLANDO MAGIC,240,38,75,13,29,12,14,6,32,25,6,8,24,22,101,WIN
MEMPHIS GRIZZLIES,240,39,82,10,30,11,16,5,26,21,12,3,13,16,99,LOSS
CHICAGO BULLS,240,36,89,7,28,12,19,7,47,20,7,6,12,19,91,LOSS
MIAMI HEAT,240,34,83,12,31,17,19,3,45,21,8,0,11,19,97,WIN
MINNESOTA TIMBERWOLVES,240,41,83,6,22,16,24,11,36,20,13,3,21,21,104,WIN
NEW ORLEANS PELICANS,240,36,84,8,31,18,21,9,29,27,13,4,19,24,98,LOSS
HOUSTON ROCKETS,240,42,88,19,52,16,21,9,37,21,6,4,14,20,119,WIN
NEW YORK KNICKS,240,39,90,8,26,11,13,6,36,23,8,1,19,18,97,LOSS
ATLANTA HAWKS,240,41,94,8,23,19,27,12,37,22,11,4,18,28,109,LOSS
PHILADELPHIA 76ERS,240,46,99,13,35,14,25,15,38,36,10,4,16,26,119,WIN
PORTLAND TRAIL BLAZERS,265,37,93,9,34,20,27,11,42,17,8,8,17,25,103,LOSS
UTAH JAZZ,265,34,90,13,29,31,36,10,45,16,9,8,14,21,112,WIN
PHOENIX SUNS,240,41,83,9,24,31,38,11,34,23,5,5,9,24,122,WIN
WASHINGTON WIZARDS,240,41,92,10,30,24,30,15,30,20,5,4,12,28,116,LOSS
