team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,240,43,97,15,44,16,20,15,29,22,8,3,16,19,117,LOSS
BOSTON CELTICS,240,48,89,11,32,15,18,12,35,36,13,9,19,20,122,WIN
DALLAS MAVERICKS,265,45,104,18,48,13,18,10,39,26,8,8,15,27,121,LOSS
INDIANA PACERS,265,47,93,10,19,26,34,8,44,30,11,6,16,23,130,WIN
HOUSTON ROCKETS,240,44,86,7,29,19,27,10,29,29,10,1,14,23,114,LOSS
LOS ANGELES LAKERS,240,45,89,12,35,18,22,11,28,21,10,4,15,24,120,WIN
MINNESOTA TIMBERWOLVES,240,36,86,6,18,20,29,15,30,20,6,5,10,23,98,LOSS
MEMPHIS GRIZZLIES,240,36,80,11,24,19,27,11,34,19,6,11,13,25,102,WIN
CHARLOTTE HORNETS,240,40,89,7,23,20,24,11,40,27,5,10,10,22,107,WIN
MILWAUKEE BUCKS,240,39,92,3,16,15,20,10,36,23,4,5,8,22,96,LOSS
DENVER NUGGETS,240,37,83,8,24,25,33,11,47,18,7,4,24,22,107,WIN
NEW ORLEANS PELICANS,240,38,92,3,19,23,26,5,28,31,16,5,11,29,102,LOSS
MIAMI HEAT,240,47,97,4,16,10,16,16,36,27,5,7,10,22,108,WIN
ORLANDO MAGIC,240,34,89,6,18,22,28,15,30,20,5,4,11,15,96,LOSS
OKLAHOMA CITY THUNDER,240,39,94,6,22,19,26,13,40,19,7,3,10,23,103,WIN
PHILADELPHIA 76ERS,240,36,84,7,24,18,25,5,38,21,5,10,13,22,97,LOSS
SACRAMENTO KINGS,240,44,86,6,21,19,26,10,31,24,5,5,13,20,113,WIN
PHOENIX SUNS,240,36,77,4,16,18,27,10,31,20,6,3,18,29,94,LOSS
DETROIT PISTONS,240,35,84,4,22,17,22,8,32,17,8,0,13,24,91,LOSS
TORONTO RAPTORS,240,41,86,3,18,24,29,14,37,17,8,0,11,22,109,WIN
