team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,35,81,9,24,20,26,9,31,24,6,5,13,24,99,LOSS
ATLANTA HAWKS,240,41,94,11,37,20,29,16,37,28,7,7,11,21,113,WIN
NEW YORK KNICKS,240,37,91,4,23,9,13,7,44,21,6,5,12,17,87,LOSS
CHICAGO BULLS,240,35,86,10,28,12,16,4,46,23,9,3,15,15,92,WIN
BOSTON CELTICS,240,37,78,15,34,13,13,6,37,20,4,7,15,20,102,WIN
CHARLOTTE HORNETS,240,32,87,7,23,20,29,19,33,15,7,3,11,11,91,LOSS
UTAH JAZZ,240,37,92,6,23,21,27,10,33,21,10,2,13,22,101,LOSS
GOLDEN STATE WARRIORS,240,51,86,11,23,13,17,4,46,37,8,7,16,18,126,WIN
DALLAS MAVERICKS,240,40,78,8,29,10,15,4,31,26,7,3,9,12,98,WIN
INDIANA PACERS,240,38,79,10,25,8,10,7,32,27,8,4,15,17,94,LOSS
MEMPHIS GRIZZLIES,240,35,71,5,21,34,39,5,32,20,3,9,10,20,109,WIN
LOS ANGELES LAKERS,240,35,93,8,28,21,33,22,27,14,5,4,11,26,99,LOSS
DENVER NUGGETS,265,42,91,15,39,26,31,11,37,26,3,2,9,24,125,LOSS
MINNESOTA TIMBERWOLVES,265,47,90,12,29,22,30,7,35,27,4,7,6,26,128,WIN
BROOKLYN NETS,240,41,90,19,38,12,14,10,33,26,8,3,15,18,113,LOSS
NEW ORLEANS PELICANS,240,48,90,17,33,15,19,6,37,40,8,9,10,15,128,WIN
TORONTO RAPTORS,240,36,85,11,38,24,26,7,27,24,9,4,11,29,107,LOSS
OKLAHOMA CITY THUNDER,240,46,87,9,25,23,33,15,37,25,9,7,12,26,124,WIN
CLEVELAND CAVALIERS,240,32,74,12,31,19,25,7,30,19,9,4,11,15,95,LOSS
SACRAMENTO KINGS,240,41,79,12,30,15,18,7,33,25,8,6,11,19,109,WIN
