team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,36,85,7,29,21,30,13,37,20,11,4,18,22,100,LOSS
GOLDEN STATE WARRIORS,240,37,85,12,35,19,24,7,34,25,6,10,14,20,105,WIN
CHARLOTTE HORNETS,240,36,82,9,26,23,31,9,38,24,3,4,13,14,104,WIN
MEMPHIS GRIZZLIES,240,36,89,7,29,6,13,8,34,21,10,4,12,25,85,LOSS
BOSTON CELTICS,240,40,83,11,27,21,26,6,34,26,4,3,9,27,112,WIN
MIAMI HEAT,240,38,80,6,30,22,32,7,34,24,6,2,13,25,104,LOSS
UTAH JAZZ,240,40,79,4,18,28,34,12,30,19,9,3,12,21,112,WIN
MINNESOTA TIMBERWOLVES,240,36,81,7,19,24,25,10,29,26,8,2,14,23,103,LOSS
OKLAHOMA CITY THUNDER,240,46,92,8,22,12,18,17,36,25,4,7,14,22,112,WIN
NEW YORK KNICKS,240,36,91,6,19,25,28,12,28,20,9,11,5,16,103,LOSS
PHILADELPHIA 76ERS,240,36,86,14,34,9,13,12,26,27,9,4,14,21,95,LOSS
TORONTO RAPTORS,240,42,77,13,19,25,31,8,34,22,11,8,12,14,122,WIN
SACRAMENTO KINGS,265,38,93,3,21,16,26,13,31,20,15,4,20,24,95,LOSS
WASHINGTON WIZARDS,265,35,85,10,25,21,26,11,38,22,11,7,23,23,101,WIN
