team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,38,92,10,35,14,19,13,35,22,6,5,11,21,100,LOSS
CHARLOTTE HORNETS,240,42,85,11,24,30,33,6,40,29,8,1,8,16,125,WIN
MEMPHIS GRIZZLIES,240,38,82,6,25,19,30,6,33,24,11,4,10,31,101,LOSS
HOUSTON ROCKETS,240,31,70,18,41,33,45,7,39,19,5,4,13,25,113,WIN
ATLANTA HAWKS,240,41,95,13,32,13,19,21,32,24,8,5,17,23,108,LOSS
INDIANA PACERS,240,42,84,11,24,21,29,8,31,29,13,6,11,18,116,WIN
MINNESOTA TIMBERWOLVES,240,43,93,9,28,19,23,12,27,29,10,9,7,18,114,LOSS
NEW ORLEANS PELICANS,240,45,87,14,25,19,21,11,33,28,3,2,15,21,123,WIN
DALLAS MAVERICKS,240,31,74,14,38,26,34,5,44,21,7,3,26,29,102,LOSS
OKLAHOMA CITY THUNDER,240,46,103,6,24,24,35,11,35,22,13,3,10,30,122,WIN
GOLDEN STATE WARRIORS,240,46,84,14,28,26,32,7,37,31,7,8,15,24,132,WIN
PHOENIX SUNS,240,37,85,9,26,26,30,7,31,20,7,3,13,29,109,LOSS
BOSTON CELTICS,240,43,88,11,34,14,20,9,31,30,5,8,12,17,111,LOSS
SAN ANTONIO SPURS,240,45,91,14,26,16,18,8,35,27,6,4,11,17,120,WIN
