team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,25,76,8,25,25,34,5,32,18,5,4,16,17,83,LOSS
CLEVELAND CAVALIERS,240,44,93,7,17,13,16,15,38,26,10,10,11,22,108,WIN
DALLAS MAVERICKS,240,41,82,4,13,18,26,8,43,25,5,6,15,19,104,WIN
DENVER NUGGETS,240,34,89,5,17,23,29,12,33,20,11,3,13,26,96,LOSS
BOSTON CELTICS,240,39,83,1,12,11,15,12,25,21,9,5,11,23,90,LOSS
LOS ANGELES CLIPPERS,240,35,69,4,10,18,23,4,29,25,5,5,15,20,92,WIN
INDIANA PACERS,240,23,75,6,22,28,44,7,33,12,3,3,19,28,80,LOSS
MIAMI HEAT,240,46,93,1,11,21,29,12,43,19,10,7,7,28,114,WIN
SAN ANTONIO SPURS,240,41,81,4,14,9,12,11,31,23,6,5,13,17,95,WIN
NEW YORK KNICKS,240,34,77,2,16,18,25,5,27,20,8,4,12,15,88,LOSS
DETROIT PISTONS,240,34,85,4,15,23,33,16,24,17,3,3,9,33,95,LOSS
TORONTO RAPTORS,240,33,63,4,13,32,44,6,30,21,5,6,14,32,102,WIN
