team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW ORLEANS PELICANS,240,32,89,3,32,17,21,8,26,17,4,2,14,23,84,LOSS
DALLAS MAVERICKS,240,46,86,13,38,25,31,8,47,25,8,4,12,17,130,WIN
PHOENIX SUNS,240,40,96,11,35,18,28,13,38,29,4,3,15,25,109,LOSS
HOUSTON ROCKETS,240,41,91,11,40,22,30,10,41,21,10,7,15,28,115,WIN
INDIANA PACERS,240,41,85,12,28,10,13,5,37,26,7,9,16,17,104,WIN
NEW YORK KNICKS,240,39,96,10,31,15,21,15,37,24,11,6,11,14,103,LOSS
CLEVELAND CAVALIERS,240,36,96,9,35,13,17,11,24,20,4,0,17,17,94,LOSS
PHILADELPHIA 76ERS,240,57,90,11,26,16,23,10,41,43,13,8,8,16,141,WIN
MEMPHIS GRIZZLIES,240,43,81,10,35,16,25,5,23,23,15,3,14,19,112,LOSS
UTAH JAZZ,240,45,80,19,34,17,18,9,32,32,8,0,22,25,126,WIN
