team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES CLIPPERS,240,48,85,6,16,12,14,8,35,19,8,6,15,14,114,WIN
BROOKLYN NETS,240,41,89,12,40,7,10,10,27,27,10,6,12,15,101,LOSS
ORLANDO MAGIC,240,37,84,10,31,17,19,7,32,24,8,7,9,18,101,LOSS
CHICAGO BULLS,240,40,88,9,32,16,21,11,35,25,6,3,11,13,105,WIN
NEW ORLEANS PELICANS,240,44,100,14,34,16,16,10,43,31,6,7,11,25,118,WIN
DETROIT PISTONS,240,35,95,9,35,24,32,14,40,18,5,3,14,19,103,LOSS
PHOENIX SUNS,240,33,95,3,23,14,22,15,32,13,2,3,15,17,83,LOSS
GOLDEN STATE WARRIORS,240,52,89,11,26,14,21,7,42,36,8,16,11,18,129,WIN
NEW YORK KNICKS,240,31,79,6,24,24,28,7,26,16,5,4,19,22,92,LOSS
PHILADELPHIA 76ERS,240,41,75,10,19,16,24,7,30,27,13,6,17,22,108,WIN
SAN ANTONIO SPURS,240,38,85,6,25,17,25,8,36,23,5,8,11,24,99,LOSS
UTAH JAZZ,240,35,84,11,24,20,30,9,34,15,7,5,9,24,101,WIN
