team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHICAGO BULLS,240,39,91,6,21,16,23,15,35,22,7,5,16,18,100,LOSS
BOSTON CELTICS,240,38,92,5,23,24,28,13,32,22,10,4,12,22,105,WIN
MIAMI HEAT,240,29,75,6,21,17,24,7,36,17,3,8,17,14,81,LOSS
CHARLOTTE HORNETS,240,40,81,11,27,8,17,3,37,27,9,5,10,21,99,WIN
ATLANTA HAWKS,240,39,81,6,20,14,18,6,41,26,7,7,14,19,98,WIN
DALLAS MAVERICKS,240,36,100,7,31,16,19,20,31,18,7,3,9,15,95,LOSS
MEMPHIS GRIZZLIES,240,41,88,4,15,7,13,16,37,23,4,4,17,15,93,WIN
DETROIT PISTONS,240,37,87,8,29,10,15,13,30,17,9,6,12,16,92,LOSS
LOS ANGELES CLIPPERS,240,38,81,12,28,21,36,12,39,27,7,8,14,16,109,WIN
MILWAUKEE BUCKS,240,42,90,2,10,9,12,7,33,26,7,1,11,29,95,LOSS
LOS ANGELES LAKERS,265,48,93,9,23,17,27,9,31,19,9,1,9,23,122,LOSS
MINNESOTA TIMBERWOLVES,265,46,93,7,19,24,31,14,33,30,4,4,14,20,123,WIN
ORLANDO MAGIC,240,40,85,12,25,12,16,5,27,28,11,1,16,26,104,LOSS
PHOENIX SUNS,240,41,80,6,24,19,27,11,33,23,9,6,18,16,107,WIN
SAN ANTONIO SPURS,240,34,76,7,25,19,24,13,22,23,10,2,17,19,94,LOSS
TORONTO RAPTORS,240,37,64,3,10,20,22,4,30,23,10,2,20,24,97,WIN
NEW YORK KNICKS,240,31,78,8,21,15,27,7,29,20,10,3,10,24,85,LOSS
UTAH JAZZ,240,39,80,9,21,19,23,9,42,26,6,2,14,26,106,WIN
HOUSTON ROCKETS,240,40,83,12,33,17,25,6,36,23,8,4,19,23,109,WIN
WASHINGTON WIZARDS,240,39,89,5,25,20,24,11,36,20,8,3,18,25,103,LOSS
