team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE HORNETS,240,36,86,10,30,17,24,7,42,24,7,3,16,18,99,WIN
BROOKLYN NETS,240,35,87,9,36,16,21,7,39,20,12,4,15,22,95,LOSS
NEW YORK KNICKS,240,46,89,9,21,16,21,11,29,32,7,2,5,23,117,WIN
CHICAGO BULLS,240,37,84,8,23,22,27,15,27,15,4,4,12,16,104,LOSS
PORTLAND TRAIL BLAZERS,240,36,80,12,31,21,26,7,35,21,9,3,14,20,105,WIN
DALLAS MAVERICKS,240,34,83,10,28,17,20,7,37,18,5,3,12,21,95,LOSS
GOLDEN STATE WARRIORS,240,39,86,5,32,14,20,9,31,26,13,3,20,13,97,LOSS
LOS ANGELES LAKERS,240,45,95,8,30,19,21,16,35,26,9,5,16,19,117,WIN
LOS ANGELES CLIPPERS,240,32,85,8,27,27,33,11,36,19,17,6,11,23,99,WIN
MEMPHIS GRIZZLIES,240,31,84,9,26,17,22,13,35,26,4,9,18,28,88,LOSS
PHOENIX SUNS,265,40,93,8,24,24,28,12,47,18,7,2,15,27,112,WIN
NEW ORLEANS PELICANS,265,43,94,10,30,15,28,6,37,28,7,13,8,21,111,LOSS
MIAMI HEAT,240,34,88,9,28,10,15,12,31,19,10,5,13,22,87,LOSS
TORONTO RAPTORS,240,37,84,6,25,16,18,13,37,14,7,5,15,16,96,WIN
SAN ANTONIO SPURS,240,37,83,6,20,20,22,9,40,17,9,8,11,25,100,WIN
UTAH JAZZ,240,30,80,11,26,15,24,9,33,15,7,4,12,19,86,LOSS
ATLANTA HAWKS,240,32,83,5,25,23,36,10,37,22,12,3,18,24,92,LOSS
WASHINGTON WIZARDS,240,31,80,5,20,28,35,11,35,13,7,3,19,23,95,WIN
