team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
PHOENIX SUNS,240,41,82,12,35,10,12,7,29,25,4,2,12,18,104,LOSS
DENVER NUGGETS,240,43,91,14,31,16,23,19,33,24,4,2,10,16,116,WIN
DALLAS MAVERICKS,240,49,102,17,44,22,28,12,34,28,9,5,12,22,137,WIN
HOUSTON ROCKETS,240,45,98,10,44,23,31,15,39,26,5,2,11,26,123,LOSS
NEW ORLEANS PELICANS,240,43,98,13,41,10,18,12,33,26,1,6,9,26,109,LOSS
LOS ANGELES CLIPPERS,240,46,98,16,43,26,33,16,40,27,4,5,6,21,134,WIN
BROOKLYN NETS,240,31,77,14,38,27,34,7,28,18,6,1,11,16,103,WIN
NEW YORK KNICKS,240,37,80,18,35,9,16,9,34,22,6,4,16,29,101,LOSS
SACRAMENTO KINGS,240,39,81,11,31,24,28,6,33,22,9,5,13,17,113,WIN
WASHINGTON WIZARDS,240,42,92,13,34,9,12,12,33,29,5,2,16,23,106,LOSS
