team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DENVER NUGGETS,240,40,80,6,17,25,34,15,31,23,9,8,20,21,111,WIN
CLEVELAND CAVALIERS,240,37,84,9,20,20,26,11,27,24,9,5,15,23,103,LOSS
GOLDEN STATE WARRIORS,240,34,89,6,16,17,24,17,35,12,4,1,15,26,91,LOSS
DALLAS MAVERICKS,240,38,77,11,20,29,38,6,38,25,9,6,10,23,116,WIN
DETROIT PISTONS,240,41,83,8,17,15,19,11,35,25,11,2,20,20,105,WIN
MILWAUKEE BUCKS,240,34,86,7,17,25,28,12,30,19,12,7,13,14,100,LOSS
CHARLOTTE BOBCATS,240,27,88,2,16,20,23,12,28,20,5,3,7,17,76,LOSS
PHILADELPHIA 76ERS,240,39,93,2,16,7,10,16,44,24,2,2,11,19,87,WIN
UTAH JAZZ,240,40,82,4,15,25,26,11,28,23,8,7,18,27,109,LOSS
SACRAMENTO KINGS,240,44,85,8,19,24,35,16,28,27,11,6,16,24,120,WIN
