team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW YORK KNICKS,240,38,88,14,31,17,23,13,36,26,7,9,13,16,107,WIN
CLEVELAND CAVALIERS,240,36,87,9,23,16,18,9,28,21,8,5,10,17,97,LOSS
ATLANTA HAWKS,240,38,76,12,28,20,26,8,21,29,13,1,15,20,108,LOSS
LOS ANGELES CLIPPERS,240,42,79,7,22,18,24,13,22,26,7,4,18,21,109,WIN
CHARLOTTE BOBCATS,240,37,93,5,21,10,14,13,27,18,7,7,11,19,89,LOSS
MEMPHIS GRIZZLIES,240,44,87,7,13,16,22,11,40,23,6,5,12,16,111,WIN
WASHINGTON WIZARDS,240,43,80,15,28,13,23,11,24,25,6,7,16,21,114,WIN
MILWAUKEE BUCKS,240,39,87,4,16,25,28,17,25,14,9,4,14,20,107,LOSS
UTAH JAZZ,240,37,80,10,23,20,28,13,29,25,9,4,19,24,104,WIN
PHILADELPHIA 76ERS,240,36,76,5,22,15,20,5,28,22,13,5,18,21,92,LOSS
ORLANDO MAGIC,240,46,96,7,18,13,17,12,33,24,8,4,9,26,112,LOSS
SAN ANTONIO SPURS,240,43,81,9,20,26,35,8,36,26,4,8,13,15,121,WIN
