team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW ORLEANS PELICANS,240,40,100,14,45,11,18,15,28,29,4,6,16,19,105,LOSS
BOSTON CELTICS,240,55,100,14,29,16,18,10,43,29,14,3,10,23,140,WIN
PHILADELPHIA 76ERS,240,37,98,9,37,8,12,14,29,22,11,5,4,20,91,LOSS
DALLAS MAVERICKS,240,40,79,11,27,18,27,11,43,22,4,8,15,20,109,WIN
CLEVELAND CAVALIERS,240,44,89,12,37,11,13,12,43,22,5,1,14,19,111,WIN
DENVER NUGGETS,240,41,95,8,39,13,18,11,31,23,9,4,5,13,103,LOSS
CHICAGO BULLS,240,42,83,11,35,13,14,9,29,24,11,6,14,21,108,WIN
DETROIT PISTONS,240,36,78,9,28,18,27,12,30,22,7,4,19,20,99,LOSS
MINNESOTA TIMBERWOLVES,240,36,95,13,48,24,36,13,31,28,12,4,18,18,109,LOSS
HOUSTON ROCKETS,240,49,95,18,45,23,29,12,46,29,9,6,18,24,139,WIN
LOS ANGELES LAKERS,240,51,99,15,32,8,10,12,42,21,3,4,12,17,125,WIN
OKLAHOMA CITY THUNDER,240,43,92,9,31,15,17,5,32,23,6,6,7,13,110,LOSS
MILWAUKEE BUCKS,240,47,103,14,38,14,20,10,50,21,6,5,10,16,122,WIN
PORTLAND TRAIL BLAZERS,240,37,95,10,36,17,21,8,40,17,6,4,13,20,101,LOSS
