team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,34,78,6,21,20,23,12,29,15,4,7,17,27,94,LOSS
DETROIT PISTONS,240,35,82,4,20,24,36,15,26,22,8,1,11,23,98,WIN
PHOENIX SUNS,240,37,83,4,13,10,11,10,27,21,6,4,14,20,88,LOSS
LOS ANGELES LAKERS,240,38,81,10,21,22,26,12,30,20,8,3,11,15,108,WIN
CLEVELAND CAVALIERS,240,35,74,6,10,25,27,8,40,21,8,6,18,19,101,WIN
MILWAUKEE BUCKS,240,35,93,4,20,12,16,11,27,11,6,4,12,21,86,LOSS
NEW JERSEY NETS,240,40,81,5,16,12,15,8,25,23,8,8,14,26,97,LOSS
NEW YORK KNICKS,240,36,77,6,15,28,34,15,33,20,5,3,15,15,106,WIN
MIAMI HEAT,240,41,70,7,19,26,31,6,27,30,9,8,13,21,115,WIN
SACRAMENTO KINGS,240,37,79,8,22,20,32,12,22,19,6,1,17,24,102,LOSS
