team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
HOUSTON ROCKETS,240,35,76,15,45,14,20,13,29,22,9,3,20,25,99,LOSS
CHARLOTTE HORNETS,240,37,70,15,32,19,25,6,24,29,7,1,17,15,108,WIN
DENVER NUGGETS,240,43,85,13,32,3,8,9,24,28,15,0,17,19,102,LOSS
CLEVELAND CAVALIERS,240,42,76,12,28,8,12,8,31,32,8,2,21,17,104,WIN
UTAH JAZZ,240,40,77,10,33,21,28,9,31,17,10,4,9,19,111,WIN
DETROIT PISTONS,240,40,86,9,30,16,22,10,28,24,4,2,11,23,105,LOSS
PHILADELPHIA 76ERS,240,41,84,13,34,19,22,11,30,29,3,2,11,21,114,LOSS
GOLDEN STATE WARRIORS,240,44,80,9,25,21,28,7,28,30,4,2,7,19,118,WIN
ATLANTA HAWKS,240,32,95,13,49,24,28,14,32,23,9,2,14,24,101,LOSS
MEMPHIS GRIZZLIES,240,43,87,12,33,20,33,15,43,27,9,6,16,18,118,WIN
SACRAMENTO KINGS,240,41,85,21,39,20,23,11,36,30,9,3,14,23,123,WIN
PORTLAND TRAIL BLAZERS,240,42,89,10,39,17,26,10,31,22,9,3,11,16,111,LOSS
