team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
SACRAMENTO KINGS,240,42,76,18,31,19,22,9,27,27,7,7,14,19,121,WIN
ATLANTA HAWKS,240,46,87,9,28,8,14,11,23,23,8,6,12,19,109,LOSS
NEW YORK KNICKS,240,37,89,14,28,18,31,14,42,19,9,3,12,20,106,WIN
DALLAS MAVERICKS,240,37,90,14,44,14,17,7,40,18,4,6,13,21,102,LOSS
PHILADELPHIA 76ERS,240,38,86,13,26,8,17,11,38,28,8,8,17,19,97,LOSS
DENVER NUGGETS,240,39,87,9,22,13,17,7,34,28,10,11,10,16,100,WIN
DETROIT PISTONS,240,39,86,13,33,15,18,10,30,27,6,4,15,26,106,LOSS
INDIANA PACERS,240,43,83,4,15,22,25,10,34,23,6,8,12,16,112,WIN
MIAMI HEAT,240,28,80,6,35,18,24,8,29,18,9,2,12,12,80,LOSS
LOS ANGELES LAKERS,240,40,89,8,32,7,8,10,38,30,6,5,18,24,95,WIN
GOLDEN STATE WARRIORS,265,43,103,10,35,23,24,13,36,18,12,9,20,26,119,LOSS
MINNESOTA TIMBERWOLVES,265,48,111,9,36,20,29,20,39,20,10,10,18,23,125,WIN
TORONTO RAPTORS,240,41,93,19,43,21,24,10,43,27,9,3,17,24,122,WIN
NEW ORLEANS PELICANS,240,40,99,10,41,14,21,14,39,21,7,6,18,23,104,LOSS
MEMPHIS GRIZZLIES,240,32,86,11,29,11,13,4,32,23,3,5,18,22,86,LOSS
ORLANDO MAGIC,240,44,93,7,28,23,27,12,45,24,10,10,9,17,118,WIN
BROOKLYN NETS,240,41,99,16,37,21,30,16,35,18,6,9,9,25,119,WIN
PORTLAND TRAIL BLAZERS,240,40,97,11,30,24,25,13,35,11,3,9,10,24,115,LOSS
MILWAUKEE BUCKS,240,34,95,10,36,22,30,16,38,14,8,4,12,26,100,LOSS
UTAH JAZZ,240,34,84,15,36,20,29,11,45,15,3,1,20,27,103,WIN
CLEVELAND CAVALIERS,240,41,90,6,27,25,29,17,31,18,10,5,12,17,113,WIN
WASHINGTON WIZARDS,240,45,96,7,31,3,6,17,30,26,5,5,18,24,100,LOSS
