team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DALLAS MAVERICKS,240,37,89,11,42,21,28,13,33,22,2,5,6,26,106,LOSS
BOSTON CELTICS,240,41,86,15,35,19,25,10,36,25,4,5,9,27,116,WIN
MINNESOTA TIMBERWOLVES,240,45,89,15,34,15,19,11,34,25,7,6,16,23,120,WIN
DETROIT PISTONS,240,39,87,16,32,20,25,12,27,25,9,5,17,22,114,LOSS
UTAH JAZZ,240,40,81,16,35,26,32,5,38,30,3,3,12,16,122,WIN
GOLDEN STATE WARRIORS,240,45,94,10,31,8,14,8,36,23,8,2,10,24,108,LOSS
TORONTO RAPTORS,240,34,85,11,30,9,15,5,33,25,9,8,15,24,88,LOSS
LOS ANGELES CLIPPERS,240,34,92,8,36,22,30,20,46,25,9,7,19,21,98,WIN
HOUSTON ROCKETS,240,44,85,12,41,22,32,7,40,16,9,6,17,22,122,WIN
NEW ORLEANS PELICANS,240,41,95,14,45,20,27,12,34,26,8,3,16,23,116,LOSS
MEMPHIS GRIZZLIES,240,44,87,11,28,14,20,9,38,32,7,5,11,20,113,WIN
SAN ANTONIO SPURS,240,42,90,12,30,13,17,7,35,29,4,4,13,17,109,LOSS
