team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,38,86,9,25,19,24,8,36,22,9,5,11,21,104,LOSS
CHARLOTTE HORNETS,240,38,81,12,27,20,25,7,36,23,7,5,15,21,108,WIN
NEW ORLEANS PELICANS,240,34,87,5,23,11,16,13,29,18,5,2,8,16,84,LOSS
CLEVELAND CAVALIERS,240,39,90,14,41,7,7,10,39,21,6,6,12,17,99,WIN
OKLAHOMA CITY THUNDER,240,36,85,7,22,29,37,12,38,22,10,5,15,18,108,LOSS
GOLDEN STATE WARRIORS,240,48,97,7,26,13,20,13,33,24,7,4,10,23,116,WIN
PORTLAND TRAIL BLAZERS,240,35,87,11,35,15,23,20,34,21,15,6,21,21,96,WIN
HOUSTON ROCKETS,240,25,77,7,36,22,30,12,31,13,13,4,23,21,79,LOSS
DETROIT PISTONS,240,38,79,12,33,16,31,11,27,14,7,3,14,26,104,LOSS
INDIANA PACERS,240,41,76,6,11,24,29,8,33,21,7,1,16,25,112,WIN
DALLAS MAVERICKS,265,38,88,15,38,23,33,9,33,26,6,1,5,21,114,WIN
MEMPHIS GRIZZLIES,265,44,88,9,23,13,23,7,44,27,3,4,11,24,110,LOSS
CHICAGO BULLS,240,40,85,8,20,17,19,9,22,27,5,4,11,17,105,LOSS
MINNESOTA TIMBERWOLVES,240,45,87,1,12,21,22,14,31,24,7,4,9,15,112,WIN
BROOKLYN NETS,240,35,76,5,15,23,26,9,27,19,5,5,19,17,98,LOSS
PHILADELPHIA 76ERS,240,38,81,10,29,17,22,13,29,17,12,8,14,21,103,WIN
UTAH JAZZ,240,34,78,5,16,25,31,10,34,14,7,7,9,26,98,WIN
PHOENIX SUNS,240,30,80,9,24,20,26,12,27,19,3,6,10,23,89,LOSS
LOS ANGELES LAKERS,240,34,86,10,30,24,27,13,33,19,5,3,8,22,102,LOSS
SAN ANTONIO SPURS,240,39,88,8,24,20,25,15,36,27,4,6,10,19,106,WIN
