team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,37,78,5,12,13,13,10,31,21,11,4,21,19,92,LOSS
BOSTON CELTICS,240,37,85,8,27,13,17,12,24,28,11,5,16,16,95,WIN
SACRAMENTO KINGS,240,40,85,8,20,25,30,7,36,25,4,3,12,21,113,WIN
CHARLOTTE HORNETS,240,42,93,6,18,16,26,10,34,28,5,12,11,24,106,LOSS
ATLANTA HAWKS,240,34,81,9,27,25,27,8,24,18,11,3,17,18,102,LOSS
DENVER NUGGETS,240,42,84,13,31,18,20,11,33,28,8,9,19,20,115,WIN
DETROIT PISTONS,240,42,98,4,12,10,12,19,30,18,6,5,13,16,98,LOSS
GOLDEN STATE WARRIORS,240,44,84,7,20,10,13,10,32,29,5,6,17,11,105,WIN
BROOKLYN NETS,240,32,73,6,17,28,39,14,30,15,8,2,21,24,98,LOSS
MIAMI HEAT,240,37,81,6,21,24,38,11,28,23,14,3,10,29,104,WIN
ORLANDO MAGIC,240,34,85,10,18,13,13,9,24,21,14,4,14,18,91,LOSS
MILWAUKEE BUCKS,240,39,79,8,18,11,16,11,40,30,7,7,22,17,97,WIN
LOS ANGELES CLIPPERS,240,35,76,15,30,35,47,11,27,22,11,2,12,27,120,WIN
OKLAHOMA CITY THUNDER,240,33,76,12,25,30,36,11,28,19,5,3,20,32,108,LOSS
CHICAGO BULLS,265,40,87,10,24,14,20,8,50,24,6,2,18,16,104,WIN
PHILADELPHIA 76ERS,265,36,104,11,41,12,25,17,38,16,12,5,10,15,95,LOSS
MINNESOTA TIMBERWOLVES,240,36,81,1,13,24,26,12,22,19,5,2,10,16,97,LOSS
PHOENIX SUNS,240,45,90,6,24,10,13,16,29,25,7,2,16,19,106,WIN
HOUSTON ROCKETS,240,38,91,11,31,13,23,12,28,21,12,5,11,16,100,LOSS
PORTLAND TRAIL BLAZERS,240,42,92,10,33,11,14,16,44,25,5,2,19,18,105,WIN
