team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW ORLEANS PELICANS,240,41,90,18,43,12,12,14,38,23,9,5,18,14,112,WIN
DENVER NUGGETS,240,37,92,12,37,14,18,13,27,24,10,4,12,15,100,LOSS
HOUSTON ROCKETS,240,37,100,16,51,14,16,14,35,19,8,3,12,25,104,LOSS
GOLDEN STATE WARRIORS,240,41,87,9,28,25,28,11,43,27,7,8,16,18,116,WIN
LOS ANGELES CLIPPERS,240,39,85,9,25,24,32,13,37,24,6,6,16,17,111,WIN
LOS ANGELES LAKERS,240,39,96,12,45,16,21,12,30,24,11,10,13,23,106,LOSS
MILWAUKEE BUCKS,240,45,95,13,33,6,8,8,39,23,6,6,10,15,109,LOSS
PHILADELPHIA 76ERS,240,44,101,21,44,12,15,14,35,29,9,7,7,12,121,WIN
BOSTON CELTICS,240,46,92,14,33,12,14,13,32,26,7,3,19,22,118,WIN
TORONTO RAPTORS,240,38,80,8,23,18,22,7,27,17,13,7,17,13,102,LOSS
