team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,35,80,10,18,15,17,11,31,28,9,2,16,22,95,LOSS
DETROIT PISTONS,240,39,83,12,33,15,22,9,29,26,5,5,9,16,105,WIN
ORLANDO MAGIC,240,38,89,6,22,12,17,12,28,19,8,6,10,21,94,LOSS
HOUSTON ROCKETS,240,39,78,11,27,18,27,12,35,27,7,6,14,14,107,WIN
CHARLOTTE HORNETS,240,32,79,5,14,23,29,9,34,20,6,4,13,23,92,LOSS
LOS ANGELES CLIPPERS,240,35,77,9,24,20,28,7,37,24,7,4,12,26,99,WIN
MILWAUKEE BUCKS,240,32,86,4,20,16,21,9,40,20,4,12,10,22,84,LOSS
NEW ORLEANS PELICANS,240,29,83,8,25,19,26,10,40,26,6,6,13,20,85,WIN
SAN ANTONIO SPURS,265,36,94,3,14,25,30,15,34,17,7,5,11,20,100,LOSS
NEW YORK KNICKS,265,41,91,3,14,19,27,15,35,22,7,10,11,20,104,WIN
