team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CLEVELAND CAVALIERS,240,33,78,7,14,19,23,11,20,19,8,5,16,24,92,LOSS
CHICAGO BULLS,240,44,82,10,14,20,24,16,31,34,10,9,20,21,118,WIN
SAN ANTONIO SPURS,240,33,73,6,21,16,20,9,23,20,7,6,19,15,88,LOSS
NEW ORLEANS HORNETS,240,40,83,5,13,10,12,14,28,23,12,3,14,15,95,WIN
BOSTON CELTICS,240,39,74,6,18,18,20,9,27,26,8,1,10,21,102,WIN
NEW YORK KNICKS,240,31,76,14,32,20,26,14,28,19,7,3,13,21,96,LOSS
ORLANDO MAGIC,265,46,93,11,30,16,18,6,30,35,4,4,10,24,119,LOSS
PORTLAND TRAIL BLAZERS,265,48,94,8,24,21,24,11,33,34,6,4,9,14,125,WIN
MEMPHIS GRIZZLIES,240,39,80,11,20,24,27,11,33,29,8,6,8,24,113,WIN
SACRAMENTO KINGS,240,28,76,5,21,20,23,11,26,14,5,1,14,19,81,LOSS
DALLAS MAVERICKS,240,35,81,6,19,18,20,6,40,20,5,5,10,26,94,LOSS
UTAH JAZZ,240,31,78,10,19,28,36,10,37,20,7,8,10,22,100,WIN
OKLAHOMA CITY THUNDER,240,34,80,6,25,25,30,13,31,21,8,5,11,14,99,LOSS
WASHINGTON WIZARDS,240,38,87,10,18,15,18,13,32,20,5,5,14,20,101,WIN
