team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
UTAH JAZZ,240,39,86,4,13,20,28,8,29,27,13,1,12,13,102,LOSS
GOLDEN STATE WARRIORS,240,52,90,17,33,9,9,6,39,34,9,2,16,23,130,WIN
DENVER NUGGETS,265,51,107,14,31,9,13,15,39,28,8,8,21,24,125,LOSS
HOUSTON ROCKETS,265,45,98,13,36,27,40,15,35,24,15,10,15,19,130,WIN
ATLANTA HAWKS,240,41,73,12,27,13,17,5,35,22,4,3,15,26,107,WIN
INDIANA PACERS,240,32,78,5,20,19,30,10,25,18,9,3,11,26,88,LOSS
LOS ANGELES LAKERS,240,36,86,7,31,18,23,8,30,26,9,0,14,19,97,LOSS
LOS ANGELES CLIPPERS,240,47,83,10,19,16,26,8,44,28,12,5,16,17,120,WIN
NEW YORK KNICKS,240,33,88,15,42,10,13,15,23,18,10,2,10,24,91,LOSS
MIAMI HEAT,240,34,61,12,27,22,30,7,28,22,6,0,16,17,102,WIN
OKLAHOMA CITY THUNDER,240,40,84,9,32,26,32,7,31,17,6,4,12,30,115,LOSS
PHOENIX SUNS,240,45,77,11,23,21,31,5,31,17,6,2,12,24,122,WIN
NEW ORLEANS PELICANS,240,38,90,4,12,14,18,13,25,21,10,4,10,19,94,LOSS
PORTLAND TRAIL BLAZERS,240,41,87,5,22,13,15,14,36,20,5,6,14,17,100,WIN
DALLAS MAVERICKS,240,36,89,13,31,8,14,16,29,23,7,5,10,16,93,WIN
SACRAMENTO KINGS,240,36,76,5,18,14,20,6,34,21,6,3,13,17,91,LOSS
MEMPHIS GRIZZLIES,240,38,86,5,14,11,17,13,24,22,8,3,14,19,92,LOSS
SAN ANTONIO SPURS,240,43,77,9,22,17,18,6,34,27,7,3,15,16,112,WIN
