team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ATLANTA HAWKS,240,36,76,6,20,15,20,5,30,26,3,2,16,14,93,LOSS
BOSTON CELTICS,240,42,103,11,33,11,12,17,33,27,10,7,10,18,106,WIN
CHARLOTTE HORNETS,240,36,95,15,33,10,12,9,36,21,9,4,6,21,97,LOSS
CHICAGO BULLS,240,37,84,4,16,24,31,10,47,27,4,6,11,16,102,WIN
LOS ANGELES LAKERS,240,29,88,9,27,15,18,15,42,18,10,7,20,27,82,LOSS
DALLAS MAVERICKS,240,30,82,7,27,23,29,7,41,19,9,4,15,15,90,WIN
HOUSTON ROCKETS,240,33,77,9,29,23,31,8,32,19,10,8,20,25,98,LOSS
DENVER NUGGETS,240,37,81,9,20,24,32,12,34,25,10,4,18,23,107,WIN
MINNESOTA TIMBERWOLVES,240,42,83,7,20,12,13,8,31,16,5,0,15,19,103,LOSS
INDIANA PACERS,240,41,86,10,25,15,23,12,28,23,9,5,11,9,107,WIN
PORTLAND TRAIL BLAZERS,240,33,69,8,22,26,29,10,33,17,5,10,22,22,100,LOSS
MEMPHIS GRIZZLIES,240,36,86,6,16,23,27,14,21,22,10,0,8,21,101,WIN
CLEVELAND CAVALIERS,240,33,78,6,28,18,31,12,37,12,6,1,12,19,90,WIN
NEW YORK KNICKS,240,29,79,9,27,17,21,10,36,16,7,4,14,26,84,LOSS
PHILADELPHIA 76ERS,240,30,86,5,17,20,28,12,31,16,11,7,17,17,85,LOSS
OKLAHOMA CITY THUNDER,240,39,97,8,25,16,21,16,39,20,9,13,13,19,102,WIN
UTAH JAZZ,240,34,87,8,25,17,23,12,29,24,14,6,17,24,93,LOSS
ORLANDO MAGIC,240,32,76,10,27,28,31,10,35,20,11,11,20,20,102,WIN
BROOKLYN NETS,240,42,89,8,21,17,21,9,35,24,7,4,15,24,109,LOSS
SACRAMENTO KINGS,240,40,94,11,27,20,26,15,35,25,11,3,14,16,111,WIN
NEW ORLEANS PELICANS,240,30,82,7,23,14,20,10,28,15,10,4,14,22,81,LOSS
TORONTO RAPTORS,240,34,77,9,21,23,27,13,35,19,8,5,15,19,100,WIN
