team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,265,41,98,2,18,15,16,11,39,22,12,4,12,13,99,LOSS
GOLDEN STATE WARRIORS,265,43,97,12,34,9,10,11,39,31,9,10,14,19,107,WIN
DALLAS MAVERICKS,240,43,89,8,28,16,21,8,37,24,6,7,11,21,110,WIN
HOUSTON ROCKETS,240,32,84,9,34,25,32,12,31,22,9,5,12,23,98,LOSS
DETROIT PISTONS,240,33,74,7,27,23,35,11,31,15,8,2,15,23,96,LOSS
LOS ANGELES CLIPPERS,240,37,79,7,19,20,26,11,31,23,6,4,13,23,101,WIN
CLEVELAND CAVALIERS,290,37,91,14,38,17,27,14,40,21,6,8,20,24,105,LOSS
MILWAUKEE BUCKS,290,43,102,6,16,16,22,15,36,20,6,9,12,25,108,WIN
DENVER NUGGETS,240,34,98,6,35,7,8,9,33,13,8,6,10,20,81,LOSS
PHOENIX SUNS,240,37,84,11,24,20,26,10,47,19,4,1,20,13,105,WIN
PHILADELPHIA 76ERS,240,33,82,8,22,9,11,6,35,15,7,3,15,21,83,LOSS
SAN ANTONIO SPURS,240,33,85,5,16,21,25,12,42,23,10,7,13,9,92,WIN
ORLANDO MAGIC,240,38,87,4,18,19,24,6,39,19,7,2,12,22,99,LOSS
WASHINGTON WIZARDS,240,39,83,12,29,18,26,7,42,29,6,6,11,23,108,WIN
