team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
INDIANA PACERS,240,35,78,15,33,12,21,9,35,24,6,4,15,22,97,WIN
ATLANTA HAWKS,240,34,77,9,27,19,31,11,33,21,12,1,14,19,96,LOSS
OKLAHOMA CITY THUNDER,240,33,82,2,22,21,30,13,36,19,4,2,15,21,89,LOSS
DALLAS MAVERICKS,240,42,86,7,25,13,16,5,32,24,6,2,8,20,104,WIN
NEW ORLEANS PELICANS,240,36,89,9,24,24,35,13,31,23,12,5,13,12,105,WIN
LOS ANGELES LAKERS,240,38,83,10,28,11,15,11,38,22,7,5,25,24,97,LOSS
GOLDEN STATE WARRIORS,240,40,88,13,35,19,23,11,24,21,11,3,8,18,112,WIN
NEW YORK KNICKS,240,39,83,7,22,20,25,12,35,18,5,6,15,20,105,LOSS
BOSTON CELTICS,240,32,85,13,37,29,40,14,40,19,6,6,12,28,106,LOSS
PHOENIX SUNS,240,42,94,4,20,21,26,10,40,16,7,10,11,29,109,WIN
UTAH JAZZ,265,41,90,10,33,18,27,12,35,24,8,3,13,15,110,WIN
SACRAMENTO KINGS,265,43,83,8,17,15,20,5,32,24,8,3,12,21,109,LOSS
ORLANDO MAGIC,240,44,89,14,35,12,19,13,30,16,9,3,14,18,114,LOSS
WASHINGTON WIZARDS,240,39,81,14,26,23,25,10,28,26,9,6,12,16,115,WIN
