team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BOSTON CELTICS,240,37,84,12,26,11,14,11,28,25,7,3,14,22,97,LOSS
ATLANTA HAWKS,240,40,76,9,23,16,22,8,35,30,7,5,14,14,105,WIN
DETROIT PISTONS,240,34,96,9,28,23,32,21,25,19,10,2,15,12,100,LOSS
CLEVELAND CAVALIERS,240,53,93,11,26,5,9,13,34,41,8,6,15,24,122,WIN
HOUSTON ROCKETS,240,40,92,15,40,21,25,12,35,28,9,5,15,20,116,LOSS
DENVER NUGGETS,240,50,101,11,28,12,14,10,34,31,10,8,11,21,123,WIN
OKLAHOMA CITY THUNDER,240,38,90,5,21,26,32,11,33,18,8,8,8,24,107,WIN
LOS ANGELES CLIPPERS,240,36,86,8,27,21,34,15,37,23,7,5,16,22,101,LOSS
MIAMI HEAT,240,38,73,15,25,11,12,6,21,24,11,2,15,17,102,LOSS
MEMPHIS GRIZZLIES,240,43,78,7,20,14,21,12,29,23,10,6,14,19,107,WIN
INDIANA PACERS,240,41,85,11,24,11,19,8,33,26,4,5,11,24,104,WIN
MILWAUKEE BUCKS,240,38,87,4,16,22,29,14,34,21,6,5,11,20,102,LOSS
CHICAGO BULLS,240,41,82,11,21,9,12,9,28,29,4,8,13,18,102,WIN
MINNESOTA TIMBERWOLVES,240,34,80,4,17,15,16,11,29,16,5,5,12,14,87,LOSS
PHOENIX SUNS,240,39,80,9,19,7,10,6,32,23,5,6,12,18,94,WIN
NEW ORLEANS PELICANS,240,34,80,6,14,14,17,8,34,25,6,5,12,17,88,LOSS
BROOKLYN NETS,240,38,79,10,29,25,34,13,28,22,7,0,13,23,111,LOSS
ORLANDO MAGIC,240,43,77,11,24,18,30,11,30,26,10,5,14,24,115,WIN
SACRAMENTO KINGS,240,39,91,5,11,16,22,14,31,19,10,2,11,19,99,LOSS
PORTLAND TRAIL BLAZERS,240,38,75,7,23,17,22,5,38,26,4,4,18,19,100,WIN
PHILADELPHIA 76ERS,240,44,85,8,21,18,21,9,27,20,2,5,8,25,114,LOSS
TORONTO RAPTORS,240,41,82,12,25,31,37,10,25,25,2,7,7,16,125,WIN
CHARLOTTE BOBCATS,265,35,92,11,25,13,15,9,39,23,7,1,12,17,94,WIN
WASHINGTON WIZARDS,265,37,82,1,15,13,20,7,38,23,7,9,12,15,88,LOSS
