team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
INDIANA PACERS,240,43,93,7,22,14,20,11,32,22,10,6,10,15,107,LOSS
CHICAGO BULLS,240,43,85,18,39,15,15,7,33,31,6,4,15,20,119,WIN
CHARLOTTE HORNETS,240,41,89,6,20,23,34,13,34,27,12,6,10,10,111,WIN
GOLDEN STATE WARRIORS,240,40,87,8,22,12,13,8,35,32,6,5,17,25,100,LOSS
LOS ANGELES CLIPPERS,240,42,86,9,32,28,34,15,34,23,7,6,13,21,121,WIN
LOS ANGELES LAKERS,240,46,94,3,19,11,16,11,24,25,7,3,12,22,106,LOSS
BROOKLYN NETS,240,39,79,11,26,22,25,8,46,25,8,4,18,23,111,WIN
MIAMI HEAT,240,30,89,3,26,24,31,12,31,12,9,3,11,18,87,LOSS
DALLAS MAVERICKS,240,46,83,22,39,14,18,5,38,27,5,4,15,23,128,WIN
NEW ORLEANS PELICANS,240,42,85,8,31,28,32,4,27,28,8,6,8,19,120,LOSS
MILWAUKEE BUCKS,240,40,85,9,29,8,17,12,31,26,9,7,9,23,97,WIN
OKLAHOMA CITY THUNDER,240,38,83,7,25,12,20,10,35,16,5,5,12,19,95,LOSS
PHOENIX SUNS,240,41,85,13,30,16,24,16,31,26,5,5,10,19,111,WIN
SACRAMENTO KINGS,240,37,80,8,23,19,23,8,29,23,6,2,9,23,101,LOSS
ATLANTA HAWKS,240,38,88,9,24,13,20,14,34,21,6,7,18,15,98,LOSS
TORONTO RAPTORS,240,46,105,13,37,6,8,19,32,22,9,15,11,22,111,WIN
HOUSTON ROCKETS,240,38,89,14,48,13,16,8,27,15,11,2,14,13,103,LOSS
WASHINGTON WIZARDS,240,47,88,18,36,9,12,10,35,23,12,5,16,15,121,WIN
