team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,37,81,4,10,27,38,18,28,22,12,5,23,26,105,LOSS
DENVER NUGGETS,240,44,83,4,15,24,33,13,26,29,14,10,19,23,116,WIN
LOS ANGELES CLIPPERS,240,35,71,5,11,15,19,10,22,20,1,4,12,13,90,LOSS
DETROIT PISTONS,240,44,79,5,10,15,21,13,24,27,6,3,6,16,108,WIN
PHILADELPHIA 76ERS,240,38,100,4,16,31,40,25,25,25,11,2,13,18,111,LOSS
GOLDEN STATE WARRIORS,240,48,85,9,19,14,17,6,31,35,6,6,14,31,119,WIN
MINNESOTA TIMBERWOLVES,240,34,80,6,14,14,21,13,26,19,5,6,12,12,88,LOSS
HOUSTON ROCKETS,240,41,86,11,20,14,14,13,31,25,9,6,12,16,107,WIN
DALLAS MAVERICKS,240,35,83,5,14,19,25,6,37,18,7,7,4,19,94,WIN
INDIANA PACERS,240,34,84,12,26,12,19,11,35,16,1,7,11,21,92,LOSS
MIAMI HEAT,240,34,83,4,21,16,24,11,30,24,5,6,8,24,88,LOSS
NEW JERSEY NETS,240,33,74,9,16,21,27,11,34,23,7,8,10,19,96,WIN
MEMPHIS GRIZZLIES,240,28,65,2,7,26,32,8,28,15,5,4,20,18,84,LOSS
NEW ORLEANS HORNETS,240,38,80,2,11,18,20,7,29,19,12,2,9,21,96,WIN
SACRAMENTO KINGS,240,47,85,5,15,22,25,11,41,23,7,3,17,20,121,WIN
NEW YORK KNICKS,240,35,88,6,21,18,24,12,24,16,9,4,12,20,94,LOSS
UTAH JAZZ,240,41,84,1,7,18,26,11,30,24,8,3,10,13,101,WIN
OKLAHOMA CITY THUNDER,240,39,87,5,16,11,14,14,32,25,5,3,17,28,94,LOSS
BOSTON CELTICS,240,34,82,3,6,9,13,6,38,20,6,6,4,17,80,WIN
SAN ANTONIO SPURS,240,32,77,4,17,9,17,6,41,17,2,8,8,16,77,LOSS
CHARLOTTE BOBCATS,240,42,83,7,18,11,13,8,25,21,6,5,11,21,102,WIN
TORONTO RAPTORS,240,30,67,5,15,24,26,8,26,18,4,4,16,15,89,LOSS
