team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CLEVELAND CAVALIERS,240,33,74,6,20,16,24,10,30,18,9,3,13,23,88,WIN
ATLANTA HAWKS,240,31,74,3,10,22,31,12,29,11,7,7,13,21,87,LOSS
DETROIT PISTONS,240,32,66,7,14,34,40,7,24,22,8,3,6,24,105,WIN
BOSTON CELTICS,240,35,75,2,14,23,28,11,24,21,3,1,12,27,95,LOSS
TORONTO RAPTORS,240,34,91,3,14,27,29,15,30,16,4,4,10,22,98,LOSS
DALLAS MAVERICKS,240,41,93,7,23,20,24,20,37,28,5,3,14,23,109,WIN
UTAH JAZZ,240,43,93,4,11,22,27,17,26,36,13,2,16,20,112,WIN
GOLDEN STATE WARRIORS,240,39,76,8,19,18,24,9,31,22,8,11,25,26,104,LOSS
DENVER NUGGETS,240,34,94,4,14,22,27,18,36,15,6,11,13,23,94,LOSS
INDIANA PACERS,240,37,96,10,26,16,22,17,34,22,4,6,11,22,100,WIN
HOUSTON ROCKETS,240,40,75,6,17,19,22,7,31,22,6,9,11,14,105,WIN
MINNESOTA TIMBERWOLVES,240,40,83,9,19,5,10,12,22,22,4,4,12,22,94,LOSS
NEW ORLEANS HORNETS,240,32,80,8,28,27,32,12,34,16,7,3,11,18,99,WIN
NEW JERSEY NETS,240,37,83,7,24,15,16,7,35,23,6,7,11,23,96,LOSS
LOS ANGELES LAKERS,240,42,94,8,26,19,20,15,28,19,12,4,15,32,111,LOSS
PHOENIX SUNS,240,43,77,6,18,26,42,10,26,24,9,5,15,19,118,WIN
SAN ANTONIO SPURS,240,34,77,8,13,8,12,10,25,16,6,2,16,25,84,LOSS
PORTLAND TRAIL BLAZERS,240,36,74,7,19,23,29,11,31,22,10,3,11,18,102,WIN
