team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,240,49,88,18,34,17,21,7,28,31,6,5,15,27,133,WIN
DETROIT PISTONS,240,41,86,13,39,24,34,12,24,29,6,4,14,19,119,LOSS
SAN ANTONIO SPURS,240,39,91,12,33,17,20,8,45,23,5,4,18,22,107,LOSS
HOUSTON ROCKETS,240,40,98,11,43,18,27,14,44,20,9,6,12,19,109,WIN
MIAMI HEAT,240,37,81,11,24,26,31,7,28,22,9,7,14,26,111,LOSS
MEMPHIS GRIZZLIES,240,42,86,13,36,21,30,16,29,28,4,6,15,20,118,WIN
DALLAS MAVERICKS,240,41,88,16,41,22,27,8,44,27,5,6,14,23,120,WIN
MILWAUKEE BUCKS,240,44,105,11,41,17,24,15,37,29,8,4,8,23,116,LOSS
CHICAGO BULLS,240,43,87,9,31,11,13,5,26,27,17,6,13,21,106,LOSS
OKLAHOMA CITY THUNDER,240,35,69,16,34,23,28,9,33,21,8,6,26,15,109,WIN
PORTLAND TRAIL BLAZERS,240,40,84,14,34,17,20,9,32,21,9,9,20,27,111,WIN
PHOENIX SUNS,240,41,90,12,34,16,19,11,33,31,11,5,20,21,110,LOSS
CLEVELAND CAVALIERS,240,44,90,12,35,13,17,9,30,30,6,1,10,15,113,LOSS
TORONTO RAPTORS,240,52,89,16,32,13,17,6,35,31,7,2,7,19,133,WIN
