team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BOSTON CELTICS,240,37,85,11,32,20,25,10,38,24,11,4,18,26,105,LOSS
HOUSTON ROCKETS,240,33,77,13,45,37,42,5,40,17,9,6,14,21,116,WIN
PORTLAND TRAIL BLAZERS,240,44,93,7,29,22,28,12,28,21,5,3,14,26,117,LOSS
NEW ORLEANS PELICANS,240,49,92,14,34,26,32,14,36,40,7,5,13,20,138,WIN
SAN ANTONIO SPURS,240,41,84,7,25,25,27,7,39,20,9,7,11,19,114,WIN
OKLAHOMA CITY THUNDER,240,39,85,11,31,17,21,6,29,19,8,2,13,24,106,LOSS
LOS ANGELES CLIPPERS,240,40,90,14,31,9,13,5,37,25,2,6,9,19,103,LOSS
PHILADELPHIA 76ERS,240,44,95,8,27,14,21,11,39,25,3,7,6,11,110,WIN
CHICAGO BULLS,240,44,92,16,39,10,14,10,34,25,9,4,20,22,114,LOSS
WASHINGTON WIZARDS,240,48,89,11,32,19,24,9,35,28,11,6,17,16,126,WIN
