team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHICAGO BULLS,240,37,85,16,36,16,22,8,26,21,5,7,13,16,106,LOSS
CHARLOTTE HORNETS,240,53,93,14,32,15,16,11,39,30,10,10,10,18,135,WIN
LOS ANGELES CLIPPERS,240,43,79,12,23,35,38,5,39,17,8,4,15,21,133,WIN
HOUSTON ROCKETS,240,38,98,15,41,22,25,16,26,21,11,7,13,27,113,LOSS
MILWAUKEE BUCKS,240,49,92,19,46,8,11,7,55,32,4,8,17,23,125,WIN
MINNESOTA TIMBERWOLVES,240,36,112,10,43,13,18,17,32,19,10,6,7,15,95,LOSS
BROOKLYN NETS,240,43,98,19,40,10,15,16,38,26,6,8,18,22,115,LOSS
NEW ORLEANS PELICANS,240,44,98,9,23,20,26,15,31,23,11,11,11,20,117,WIN
GOLDEN STATE WARRIORS,240,51,87,16,33,10,12,6,33,26,10,6,14,16,128,WIN
NEW YORK KNICKS,240,39,90,13,39,9,12,11,29,17,6,1,19,18,100,LOSS
WASHINGTON WIZARDS,240,40,86,14,42,18,23,5,37,22,8,7,21,27,112,LOSS
SACRAMENTO KINGS,240,44,95,14,37,14,23,14,39,25,8,4,18,18,116,WIN
DALLAS MAVERICKS,240,38,92,12,30,19,24,10,34,22,6,6,14,17,107,LOSS
TORONTO RAPTORS,240,44,91,11,27,17,20,12,38,23,10,5,12,22,116,WIN
