team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE BOBCATS,240,33,87,2,14,17,20,18,30,18,8,3,7,15,85,LOSS
ATLANTA HAWKS,240,36,78,6,25,12,13,11,31,24,4,8,14,20,90,WIN
PHOENIX SUNS,240,35,89,5,21,16,22,10,41,22,5,9,11,25,91,LOSS
DALLAS MAVERICKS,240,39,86,8,18,20,31,11,43,27,9,4,9,18,106,WIN
LOS ANGELES CLIPPERS,240,46,81,10,19,7,13,12,33,31,9,3,17,16,109,WIN
DETROIT PISTONS,240,33,82,4,14,18,27,14,21,19,6,4,14,15,88,LOSS
MEMPHIS GRIZZLIES,240,31,85,2,5,23,29,11,25,12,13,9,15,17,87,LOSS
HOUSTON ROCKETS,240,39,81,10,22,15,18,9,38,27,7,12,20,21,103,WIN
CLEVELAND CAVALIERS,240,34,82,6,13,25,34,4,34,21,5,3,14,25,99,LOSS
INDIANA PACERS,240,38,81,9,22,23,31,7,42,20,5,11,17,27,108,WIN
UTAH JAZZ,240,29,81,3,19,10,20,7,17,13,7,5,10,17,71,LOSS
NEW ORLEANS HORNETS,240,38,75,5,16,19,22,13,40,23,6,7,16,24,100,WIN
MIAMI HEAT,240,45,82,10,18,13,18,8,37,19,10,9,18,20,113,WIN
NEW YORK KNICKS,240,35,89,8,24,13,23,13,28,24,7,3,13,14,91,LOSS
SACRAMENTO KINGS,240,35,82,2,11,15,23,14,28,15,3,3,15,26,87,LOSS
OKLAHOMA CITY THUNDER,240,39,81,3,15,21,33,14,29,23,8,8,13,21,102,WIN
LOS ANGELES LAKERS,240,33,79,3,15,24,28,9,38,22,8,2,14,17,93,WIN
PHILADELPHIA 76ERS,240,33,88,3,21,12,14,16,32,22,9,6,13,22,81,LOSS
MINNESOTA TIMBERWOLVES,240,41,92,3,17,17,19,21,28,17,10,6,17,20,102,LOSS
PORTLAND TRAIL BLAZERS,240,42,83,7,21,16,19,12,25,23,12,11,17,17,107,WIN
NEW JERSEY NETS,240,36,80,2,12,18,23,9,30,19,3,6,12,18,92,LOSS
TORONTO RAPTORS,240,40,86,7,18,11,16,11,32,26,4,4,9,20,98,WIN
