team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
ORLANDO MAGIC,240,43,91,13,37,25,28,11,38,29,4,9,8,21,124,WIN
ATLANTA HAWKS,240,37,80,13,32,21,25,5,28,27,5,6,11,21,108,LOSS
PORTLAND TRAIL BLAZERS,240,42,86,9,29,8,14,12,36,24,7,4,19,26,101,LOSS
DALLAS MAVERICKS,240,36,87,12,37,18,23,11,28,20,6,3,15,20,102,WIN
MIAMI HEAT,240,48,105,18,43,4,8,21,31,32,6,4,16,22,118,LOSS
GOLDEN STATE WARRIORS,240,44,82,13,36,19,26,7,29,28,8,5,12,16,120,WIN
LOS ANGELES LAKERS,240,48,93,10,27,14,19,9,34,31,3,4,16,21,120,LOSS
PHILADELPHIA 76ERS,240,56,97,12,24,19,22,7,35,33,10,3,7,17,143,WIN
PHOENIX SUNS,240,38,91,6,27,22,30,15,39,22,5,4,17,31,104,LOSS
SACRAMENTO KINGS,240,38,84,9,31,32,44,11,38,26,12,11,12,21,117,WIN
