team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DALLAS MAVERICKS,265,48,92,7,21,8,11,12,38,37,5,7,13,18,111,WIN
ATLANTA HAWKS,265,38,95,9,26,18,21,15,26,32,10,6,7,11,103,LOSS
PORTLAND TRAIL BLAZERS,265,43,84,5,15,20,25,9,20,20,12,4,13,24,111,LOSS
CHICAGO BULLS,265,46,80,1,6,22,28,10,33,23,7,2,21,24,115,WIN
DETROIT PISTONS,240,41,92,6,16,14,20,20,30,21,7,5,17,26,102,LOSS
DENVER NUGGETS,240,35,77,8,18,29,37,11,27,21,10,7,15,15,107,WIN
SAN ANTONIO SPURS,240,38,85,6,21,22,30,15,31,21,4,6,16,28,104,LOSS
HOUSTON ROCKETS,240,36,79,3,16,34,38,12,26,18,6,5,13,24,109,WIN
PHILADELPHIA 76ERS,240,40,91,3,16,7,11,16,27,23,8,6,10,13,90,LOSS
LOS ANGELES LAKERS,240,41,91,5,14,12,14,16,31,22,4,7,10,11,99,WIN
CHARLOTTE BOBCATS,240,38,79,6,17,11,19,10,29,17,9,7,15,19,93,WIN
MEMPHIS GRIZZLIES,240,34,70,9,20,12,18,9,28,19,9,7,19,18,89,LOSS
ORLANDO MAGIC,240,38,77,7,27,10,16,11,27,19,5,4,18,18,93,LOSS
NEW ORLEANS HORNETS,240,39,81,3,8,19,25,12,31,13,10,3,10,16,100,WIN
MINNESOTA TIMBERWOLVES,240,37,91,3,16,15,17,14,29,21,8,2,15,18,92,LOSS
OKLAHOMA CITY THUNDER,240,44,81,2,11,19,25,9,38,29,11,5,17,16,109,WIN
LOS ANGELES CLIPPERS,240,43,89,12,25,14,19,10,24,24,6,3,8,18,112,LOSS
PHOENIX SUNS,240,48,84,9,19,20,26,8,32,29,5,2,12,16,125,WIN
UTAH JAZZ,240,36,88,5,21,22,28,13,35,29,3,5,12,20,99,LOSS
SACRAMENTO KINGS,240,42,77,3,9,16,28,4,33,24,6,5,7,20,103,WIN
CLEVELAND CAVALIERS,265,42,82,11,29,31,36,12,30,29,6,3,14,25,126,WIN
TORONTO RAPTORS,265,45,93,8,25,20,25,11,20,23,4,0,10,26,118,LOSS
NEW YORK KNICKS,265,44,91,6,17,24,33,11,34,27,9,8,18,23,118,WIN
WASHINGTON WIZARDS,265,47,89,10,18,12,21,10,33,34,2,13,19,30,116,LOSS
