team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CLEVELAND CAVALIERS,240,40,80,6,24,17,23,9,26,29,9,5,18,15,103,LOSS
CHICAGO BULLS,240,42,84,12,34,12,15,14,32,23,8,6,21,21,108,WIN
LOS ANGELES CLIPPERS,240,46,92,20,44,19,19,11,36,28,5,2,10,19,131,WIN
GOLDEN STATE WARRIORS,240,37,79,11,38,22,27,4,31,25,3,0,9,17,107,LOSS
MINNESOTA TIMBERWOLVES,240,40,83,14,35,17,23,8,33,21,9,0,18,20,111,LOSS
HOUSTON ROCKETS,240,41,80,15,38,20,26,5,28,24,9,5,16,20,117,WIN
BOSTON CELTICS,240,41,93,13,37,19,22,11,35,19,9,4,8,15,114,WIN
INDIANA PACERS,240,46,93,9,24,10,11,10,33,23,5,8,12,20,111,LOSS
BROOKLYN NETS,240,37,90,13,40,17,23,14,33,24,7,3,10,18,104,WIN
LOS ANGELES LAKERS,240,40,87,15,40,7,12,8,38,24,7,4,14,22,102,LOSS
ORLANDO MAGIC,240,43,92,14,33,20,22,12,29,31,10,3,15,26,120,WIN
MEMPHIS GRIZZLIES,240,38,76,11,29,28,38,7,32,24,7,5,20,22,115,LOSS
PHOENIX SUNS,240,35,87,11,32,24,25,9,34,26,3,5,14,16,105,LOSS
PORTLAND TRAIL BLAZERS,240,45,89,17,35,14,17,9,37,20,9,9,11,17,121,WIN
DALLAS MAVERICKS,240,42,92,17,44,8,11,7,35,23,8,3,14,19,109,LOSS
SAN ANTONIO SPURS,240,46,89,15,32,12,15,6,34,32,11,10,11,15,119,WIN
NEW YORK KNICKS,240,42,81,8,21,23,31,8,28,30,10,3,18,29,115,LOSS
WASHINGTON WIZARDS,240,35,74,14,35,38,45,9,28,23,8,4,16,25,122,WIN
