team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MILWAUKEE BUCKS,240,36,91,7,18,11,17,18,30,24,7,5,11,19,90,LOSS
CHICAGO BULLS,240,39,78,10,25,12,15,6,38,35,5,11,18,18,100,WIN
MINNESOTA TIMBERWOLVES,240,39,80,4,15,21,24,5,38,22,10,6,15,19,103,LOSS
CHARLOTTE HORNETS,240,41,90,12,30,14,17,6,36,20,8,7,13,17,108,WIN
MEMPHIS GRIZZLIES,240,41,86,6,20,18,22,9,26,23,16,8,16,26,106,WIN
CLEVELAND CAVALIERS,240,36,80,7,29,24,29,13,36,23,9,7,25,22,103,LOSS
LOS ANGELES CLIPPERS,240,39,83,12,32,19,29,6,42,18,10,7,9,25,109,WIN
DALLAS MAVERICKS,240,30,81,4,25,26,32,12,39,15,5,1,15,19,90,LOSS
ORLANDO MAGIC,240,40,90,5,21,28,34,9,33,24,14,3,15,21,113,LOSS
GOLDEN STATE WARRIORS,240,42,84,16,35,19,27,10,40,27,13,7,24,26,119,WIN
SAN ANTONIO SPURS,240,34,96,4,28,19,22,18,34,15,5,6,8,19,91,LOSS
INDIANA PACERS,240,32,78,7,16,28,30,8,40,19,5,7,9,18,99,WIN
SACRAMENTO KINGS,240,41,83,7,25,23,27,6,38,27,12,1,22,25,112,LOSS
NEW ORLEANS PELICANS,240,45,94,7,25,18,26,10,33,23,17,6,17,21,115,WIN
