team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES LAKERS,240,37,94,14,38,19,26,15,37,24,9,3,12,23,107,LOSS
BOSTON CELTICS,240,39,82,13,35,22,28,7,40,28,8,1,16,19,113,WIN
INDIANA PACERS,240,37,86,8,20,24,31,12,37,20,11,10,14,19,106,WIN
BROOKLYN NETS,240,32,86,11,28,22,23,9,35,20,7,4,19,22,97,LOSS
MILWAUKEE BUCKS,240,45,83,9,24,18,23,6,32,26,9,13,18,26,117,LOSS
DENVER NUGGETS,240,40,89,9,28,32,44,18,30,31,8,5,14,13,121,WIN
MINNESOTA TIMBERWOLVES,240,44,89,5,17,15,19,11,29,25,5,6,13,19,108,LOSS
DETROIT PISTONS,240,44,98,11,26,17,22,18,31,24,7,4,10,14,116,WIN
CHICAGO BULLS,265,48,100,8,25,13,18,14,39,30,7,7,14,23,117,LOSS
HOUSTON ROCKETS,265,44,98,16,43,17,25,8,40,24,7,3,11,23,121,WIN
MEMPHIS GRIZZLIES,240,40,83,3,19,19,22,8,21,21,10,5,12,28,102,LOSS
OKLAHOMA CITY THUNDER,240,38,80,13,26,25,33,16,31,21,7,3,20,21,114,WIN
TORONTO RAPTORS,240,34,87,10,28,16,21,13,31,15,5,5,11,21,94,LOSS
ORLANDO MAGIC,240,37,80,5,14,23,32,11,35,22,4,7,11,16,102,WIN
DALLAS MAVERICKS,240,36,76,17,31,19,23,2,34,15,3,4,4,24,108,WIN
PORTLAND TRAIL BLAZERS,240,40,88,9,30,15,20,12,32,16,3,4,9,19,104,LOSS
PHOENIX SUNS,240,32,77,12,29,29,35,6,33,11,7,3,11,21,105,WIN
SACRAMENTO KINGS,240,38,85,10,27,17,22,6,37,23,5,4,13,25,103,LOSS
