team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,37,83,3,6,13,19,11,32,17,12,3,14,16,90,WIN
BOSTON CELTICS,240,29,69,7,15,22,23,4,33,24,12,0,18,17,87,LOSS
INDIANA PACERS,240,39,72,6,14,27,34,6,31,20,9,3,11,24,111,WIN
CHARLOTTE BOBCATS,240,32,72,3,10,21,29,4,24,21,6,6,12,25,88,LOSS
NEW JERSEY NETS,265,32,94,6,19,28,37,19,37,20,8,5,13,26,98,WIN
CLEVELAND CAVALIERS,265,34,91,2,12,24,35,18,40,15,10,7,16,26,94,LOSS
SAN ANTONIO SPURS,240,38,88,13,32,23,26,12,33,19,5,6,8,25,112,LOSS
DENVER NUGGETS,240,39,77,12,21,25,39,8,34,22,8,8,7,21,115,WIN
MIAMI HEAT,240,31,64,6,19,32,39,8,26,20,6,1,11,21,100,WIN
DETROIT PISTONS,240,35,71,4,13,20,26,8,29,28,6,1,12,26,94,LOSS
GOLDEN STATE WARRIORS,240,47,92,7,15,11,18,13,29,25,6,5,12,27,112,LOSS
HOUSTON ROCKETS,240,46,91,12,26,27,35,14,31,35,7,3,9,17,131,WIN
WASHINGTON WIZARDS,290,49,102,3,13,18,25,16,27,29,12,6,18,29,119,LOSS
LOS ANGELES CLIPPERS,290,46,93,9,26,26,33,13,32,36,7,7,25,26,127,WIN
SACRAMENTO KINGS,240,37,83,3,11,20,27,17,30,21,9,4,15,14,97,WIN
MILWAUKEE BUCKS,240,37,81,6,18,10,12,9,23,23,6,6,14,23,90,LOSS
ORLANDO MAGIC,240,37,76,12,25,25,28,12,37,17,6,6,14,26,111,WIN
NEW YORK KNICKS,240,34,84,12,28,19,24,11,24,20,6,5,11,22,99,LOSS
UTAH JAZZ,240,31,69,6,16,26,32,8,22,16,7,3,13,23,94,LOSS
OKLAHOMA CITY THUNDER,240,36,66,4,10,30,36,8,27,15,4,8,13,24,106,WIN
ATLANTA HAWKS,240,39,81,8,18,14,15,8,31,22,4,1,9,17,100,LOSS
PHILADELPHIA 76ERS,240,41,84,10,18,13,18,10,30,22,2,4,6,10,105,WIN
TORONTO RAPTORS,240,47,97,3,12,9,12,13,36,25,6,3,10,20,106,LOSS
PHOENIX SUNS,240,42,90,12,28,18,22,8,34,26,6,10,10,10,114,WIN
