team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
TORONTO RAPTORS,240,46,96,13,29,12,18,12,28,24,11,5,8,25,117,LOSS
CLEVELAND CAVALIERS,240,44,83,13,33,20,28,10,36,26,4,7,17,18,121,WIN
BROOKLYN NETS,240,45,99,12,41,16,20,9,38,23,8,6,14,27,118,LOSS
LOS ANGELES LAKERS,240,41,92,9,28,34,43,14,41,24,9,2,11,17,125,WIN
ATLANTA HAWKS,240,37,80,6,17,13,19,6,29,18,14,4,19,13,93,WIN
MIAMI HEAT,240,36,89,7,23,11,14,17,31,13,11,7,23,23,90,LOSS
CHARLOTTE HORNETS,240,43,80,11,24,18,22,4,33,25,10,6,13,17,115,WIN
MINNESOTA TIMBERWOLVES,240,38,89,15,35,17,21,14,29,25,4,5,18,19,108,LOSS
CHICAGO BULLS,240,41,98,7,20,24,28,19,48,16,7,4,10,19,113,WIN
PORTLAND TRAIL BLAZERS,240,34,95,9,34,11,18,15,34,17,8,4,11,18,88,LOSS
