team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BROOKLYN NETS,240,45,95,8,32,17,21,7,27,23,9,2,17,22,115,LOSS
BOSTON CELTICS,240,50,88,20,39,29,35,6,37,29,10,10,14,23,149,WIN
OKLAHOMA CITY THUNDER,240,34,79,5,24,32,36,4,48,17,9,2,13,23,105,WIN
LOS ANGELES LAKERS,240,31,88,5,37,19,29,10,36,17,7,3,11,24,86,LOSS
TORONTO RAPTORS,240,38,78,12,33,21,30,3,41,25,6,2,15,21,109,WIN
ORLANDO MAGIC,240,35,87,11,41,18,26,8,35,26,8,4,13,26,99,LOSS
DENVER NUGGETS,240,50,91,14,36,18,21,14,32,31,6,5,14,21,132,WIN
SAN ANTONIO SPURS,240,46,93,11,30,23,27,10,25,29,10,5,7,20,126,LOSS
MEMPHIS GRIZZLIES,240,43,91,11,29,18,25,9,32,21,7,3,14,28,115,LOSS
UTAH JAZZ,240,38,84,18,45,30,33,11,35,25,5,4,17,23,124,WIN
PHILADELPHIA 76ERS,240,38,82,11,29,20,29,6,35,27,11,4,14,21,107,WIN
WASHINGTON WIZARDS,240,36,85,7,21,19,24,9,39,17,8,5,15,26,98,LOSS
