team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
LOS ANGELES LAKERS,240,41,95,14,40,17,25,10,34,25,10,6,15,24,113,LOSS
ATLANTA HAWKS,240,40,92,16,42,21,26,6,41,29,8,6,20,24,117,WIN
UTAH JAZZ,240,41,87,10,26,16,21,7,42,23,3,4,16,21,108,LOSS
GOLDEN STATE WARRIORS,240,44,89,13,41,14,21,5,35,29,12,7,6,20,115,WIN
SAN ANTONIO SPURS,240,36,86,13,21,23,29,10,33,23,6,5,7,14,108,WIN
MEMPHIS GRIZZLIES,240,44,89,8,24,11,16,8,40,25,5,6,12,23,107,LOSS
ORLANDO MAGIC,240,42,95,13,32,21,22,12,46,32,9,8,10,14,118,WIN
NEW ORLEANS PELICANS,240,36,94,10,29,6,8,8,34,21,5,8,14,16,88,LOSS
BOSTON CELTICS,240,41,88,13,29,17,21,8,33,24,9,3,5,23,112,WIN
PHILADELPHIA 76ERS,240,39,80,9,27,22,31,10,37,21,4,3,14,20,109,LOSS
