team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
CHARLOTTE HORNETS,240,38,86,8,25,14,17,10,32,25,4,4,11,15,98,LOSS
BOSTON CELTICS,240,42,84,15,39,9,10,8,36,29,6,3,12,11,108,WIN
ORLANDO MAGIC,240,45,88,8,25,14,18,7,27,28,6,1,14,10,112,LOSS
DENVER NUGGETS,240,52,89,9,27,12,15,9,30,33,11,3,14,17,125,WIN
CLEVELAND CAVALIERS,240,31,88,9,34,20,27,7,28,11,7,4,15,21,91,LOSS
GOLDEN STATE WARRIORS,240,46,91,15,34,19,24,11,47,37,10,11,16,22,126,WIN
NEW ORLEANS PELICANS,240,36,83,10,25,13,18,8,30,18,7,6,14,17,95,LOSS
INDIANA PACERS,240,41,81,5,19,11,16,5,40,26,11,6,16,18,98,WIN
OKLAHOMA CITY THUNDER,240,36,85,10,30,16,19,9,27,18,10,4,15,15,98,LOSS
LOS ANGELES CLIPPERS,240,45,82,12,28,18,22,10,37,27,9,5,15,15,120,WIN
PHILADELPHIA 76ERS,240,35,78,14,37,29,36,13,38,25,8,9,18,23,113,WIN
MILWAUKEE BUCKS,240,42,89,5,14,15,22,10,28,23,8,5,12,23,104,LOSS
ATLANTA HAWKS,240,40,87,12,32,16,23,8,28,26,11,3,10,15,108,WIN
NEW YORK KNICKS,240,42,85,8,26,15,23,15,38,21,8,3,18,22,107,LOSS
UTAH JAZZ,240,41,89,8,23,16,24,14,32,22,4,6,8,16,106,WIN
PHOENIX SUNS,240,40,81,5,22,16,17,6,33,13,4,5,9,21,101,LOSS
PORTLAND TRAIL BLAZERS,240,37,88,8,26,19,25,14,31,22,6,5,15,20,101,LOSS
WASHINGTON WIZARDS,240,42,86,13,23,23,25,12,39,26,10,5,12,18,120,WIN
