team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MEMPHIS GRIZZLIES,240,36,80,11,33,22,25,13,36,21,9,2,15,20,105,WIN
DENVER NUGGETS,240,37,84,11,34,13,17,10,29,26,9,3,12,23,98,LOSS
BOSTON CELTICS,240,34,85,12,35,24,30,9,43,22,9,1,14,26,104,WIN
DETROIT PISTONS,240,35,81,12,33,16,35,11,34,22,8,4,17,24,98,LOSS
CHARLOTTE HORNETS,265,38,80,18,40,27,30,5,38,16,1,1,16,32,121,LOSS
LOS ANGELES CLIPPERS,265,45,97,10,32,24,34,15,32,27,14,3,9,25,124,WIN
SAN ANTONIO SPURS,240,49,94,10,21,11,13,13,33,37,12,5,12,15,119,WIN
LOS ANGELES LAKERS,240,40,87,7,22,11,18,13,31,16,8,2,18,18,98,LOSS
PHOENIX SUNS,240,40,83,5,14,11,16,12,30,26,12,5,20,22,96,LOSS
MILWAUKEE BUCKS,240,39,76,6,20,16,18,6,27,26,10,6,19,21,100,WIN
NEW ORLEANS PELICANS,240,36,80,8,21,30,37,7,28,17,10,1,10,26,110,LOSS
OKLAHOMA CITY THUNDER,240,42,88,6,21,28,37,16,37,17,4,0,13,29,118,WIN
PORTLAND TRAIL BLAZERS,240,35,79,9,21,27,35,8,31,16,6,5,9,26,106,LOSS
TORONTO RAPTORS,240,42,78,7,20,21,27,5,34,16,7,5,10,24,112,WIN
UTAH JAZZ,240,34,72,11,24,23,32,9,41,18,10,11,24,19,102,WIN
WASHINGTON WIZARDS,240,37,87,8,22,10,13,6,22,21,16,1,16,27,92,LOSS
