team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
BOSTON CELTICS,240,37,91,11,36,17,23,10,31,21,10,8,10,21,102,LOSS
BROOKLYN NETS,240,37,86,13,38,22,25,13,42,18,5,7,17,20,109,WIN
MEMPHIS GRIZZLIES,240,36,71,10,22,12,22,9,34,31,5,5,24,20,94,LOSS
HOUSTON ROCKETS,240,37,84,18,48,20,22,7,29,17,12,3,13,20,112,WIN
NEW ORLEANS PELICANS,240,46,105,8,25,21,28,15,34,28,8,7,6,19,121,WIN
LOS ANGELES CLIPPERS,240,41,86,18,36,17,24,8,42,34,4,7,16,21,117,LOSS
PORTLAND TRAIL BLAZERS,240,37,92,10,31,23,29,17,32,22,6,3,14,23,107,LOSS
SACRAMENTO KINGS,240,43,87,10,26,19,24,11,37,24,6,6,13,23,115,WIN
CHARLOTTE HORNETS,240,43,92,13,36,9,11,8,37,24,7,4,7,14,108,WIN
SAN ANTONIO SPURS,240,38,82,7,20,10,12,3,33,21,4,6,12,15,93,LOSS
DETROIT PISTONS,240,35,90,11,36,13,16,5,33,16,13,4,9,27,94,LOSS
UTAH JAZZ,240,31,80,12,37,26,36,11,44,20,5,3,17,18,100,WIN
