team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
MILWAUKEE BUCKS,240,36,81,3,11,12,16,12,25,19,9,10,11,24,87,LOSS
CHICAGO BULLS,240,35,88,4,17,21,24,22,29,24,5,5,12,18,95,WIN
BROOKLYN NETS,240,37,88,9,31,10,10,9,37,25,6,2,13,23,93,LOSS
DETROIT PISTONS,240,34,80,11,33,19,26,9,35,27,8,3,10,10,98,WIN
UTAH JAZZ,240,29,70,5,17,19,21,9,32,20,15,6,27,17,82,LOSS
HOUSTON ROCKETS,240,33,77,13,34,18,21,8,25,24,16,3,20,20,97,WIN
DALLAS MAVERICKS,240,38,86,12,30,12,17,8,32,29,4,2,11,18,100,LOSS
LOS ANGELES CLIPPERS,240,46,88,13,31,15,21,9,38,31,8,5,10,17,120,WIN
SAN ANTONIO SPURS,240,41,84,9,24,17,20,9,36,21,9,2,11,19,108,WIN
MINNESOTA TIMBERWOLVES,240,32,81,3,15,26,26,7,35,17,7,4,13,18,93,LOSS
CHARLOTTE HORNETS,240,39,78,7,16,25,33,11,40,18,8,5,15,14,110,WIN
NEW YORK KNICKS,240,33,85,8,29,8,9,4,25,17,9,4,12,24,82,LOSS
INDIANA PACERS,240,29,87,4,18,30,42,19,35,16,9,5,13,27,92,LOSS
PHILADELPHIA 76ERS,240,32,80,11,24,18,25,12,32,21,4,12,16,31,93,WIN
ORLANDO MAGIC,240,37,92,3,21,15,20,17,32,22,10,0,16,22,92,LOSS
PORTLAND TRAIL BLAZERS,240,36,76,10,26,21,26,6,37,22,6,8,20,17,103,WIN
BOSTON CELTICS,240,39,83,6,18,12,20,9,34,23,7,3,18,21,96,LOSS
TORONTO RAPTORS,240,41,91,13,30,14,19,15,33,23,8,10,13,20,109,WIN
