team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
NEW ORLEANS HORNETS,240,40,91,7,27,11,18,14,27,25,7,3,16,22,98,LOSS
ATLANTA HAWKS,240,48,88,7,20,18,29,17,31,27,10,3,14,19,121,WIN
PORTLAND TRAIL BLAZERS,240,27,64,5,20,21,25,6,37,8,2,6,13,20,80,WIN
CHARLOTTE BOBCATS,240,30,82,6,19,8,14,16,24,16,4,5,9,22,74,LOSS
PHILADELPHIA 76ERS,240,34,81,7,20,13,21,10,30,19,10,7,16,24,88,LOSS
CHICAGO BULLS,240,35,78,3,8,21,28,11,34,18,4,3,20,18,94,WIN
UTAH JAZZ,240,39,74,3,12,22,26,8,30,20,4,4,17,22,103,LOSS
CLEVELAND CAVALIERS,240,39,76,9,22,20,27,7,21,25,10,6,12,20,107,WIN
BOSTON CELTICS,240,39,82,3,12,23,31,14,29,18,4,3,14,23,104,LOSS
INDIANA PACERS,240,40,76,9,18,24,31,6,28,31,8,7,8,24,113,WIN
MINNESOTA TIMBERWOLVES,240,40,83,1,15,6,9,6,30,19,8,2,20,22,87,LOSS
MEMPHIS GRIZZLIES,240,39,80,2,14,17,20,12,34,20,9,3,21,18,97,WIN
NEW JERSEY NETS,240,30,70,4,9,16,21,9,29,11,2,5,12,15,80,LOSS
MIAMI HEAT,240,33,84,4,18,11,15,15,30,22,9,7,7,16,81,WIN
GOLDEN STATE WARRIORS,240,46,82,8,20,25,28,2,29,23,9,3,11,24,125,LOSS
MILWAUKEE BUCKS,240,48,91,14,24,19,30,15,31,21,5,4,14,22,129,WIN
OKLAHOMA CITY THUNDER,240,36,77,2,12,27,34,10,30,16,8,10,14,19,101,WIN
SAN ANTONIO SPURS,240,37,79,3,18,21,25,8,30,22,8,3,15,24,98,LOSS
DETROIT PISTONS,240,37,81,9,19,23,32,16,28,17,4,5,13,23,106,WIN
WASHINGTON WIZARDS,240,36,79,9,17,22,25,13,30,25,3,8,16,27,103,LOSS
