team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
UTAH JAZZ,240,34,72,10,22,17,21,12,31,24,6,4,16,12,95,WIN
BROOKLYN NETS,240,38,76,8,15,4,11,7,23,21,9,2,14,16,88,LOSS
CHARLOTTE HORNETS,240,41,79,6,17,20,23,4,35,32,6,5,9,20,108,WIN
DETROIT PISTONS,240,39,89,3,14,20,25,13,29,21,8,3,10,16,101,LOSS
LOS ANGELES CLIPPERS,240,40,83,8,25,10,14,9,30,25,8,3,18,22,98,LOSS
GOLDEN STATE WARRIORS,240,40,80,10,22,16,23,7,30,23,13,3,13,15,106,WIN
DALLAS MAVERICKS,240,38,78,9,26,15,22,6,27,21,10,7,7,20,100,WIN
LOS ANGELES LAKERS,240,38,82,2,14,15,21,15,32,23,5,5,16,24,93,LOSS
TORONTO RAPTORS,240,42,98,11,27,9,9,12,21,24,12,3,8,21,104,LOSS
OKLAHOMA CITY THUNDER,240,42,82,6,21,18,25,13,36,30,6,10,18,13,108,WIN
BOSTON CELTICS,240,35,89,15,34,13,16,18,30,24,9,3,14,23,98,LOSS
ORLANDO MAGIC,240,38,87,7,22,20,30,18,38,20,8,8,15,15,103,WIN
CHICAGO BULLS,240,37,73,5,15,26,29,7,37,20,6,6,20,24,105,LOSS
SAN ANTONIO SPURS,240,44,90,9,22,19,24,8,27,14,15,4,7,22,116,WIN
