team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
WASHINGTON WIZARDS,265,38,89,7,20,17,24,19,39,20,8,6,20,27,100,LOSS
ATLANTA HAWKS,265,40,92,9,25,12,21,10,27,30,12,5,13,25,101,WIN
SAN ANTONIO SPURS,240,45,77,8,16,14,19,6,35,26,8,2,17,17,112,WIN
BOSTON CELTICS,240,41,77,3,8,15,17,1,24,21,9,5,12,18,100,LOSS
TORONTO RAPTORS,240,37,80,9,23,14,20,9,27,23,5,8,14,25,97,LOSS
CHARLOTTE BOBCATS,240,36,86,3,19,23,28,9,28,21,7,9,12,21,98,WIN
PHILADELPHIA 76ERS,240,31,86,4,17,17,22,11,28,18,12,11,7,16,83,LOSS
CLEVELAND CAVALIERS,240,35,86,13,23,9,14,15,40,17,3,6,16,14,92,WIN
NEW YORK KNICKS,240,39,77,15,31,18,22,5,32,25,10,2,14,17,111,LOSS
DALLAS MAVERICKS,240,42,85,13,29,17,21,11,31,22,8,1,13,18,114,WIN
BROOKLYN NETS,240,38,83,6,23,11,15,14,21,26,7,6,8,16,93,LOSS
GOLDEN STATE WARRIORS,240,40,75,7,15,15,19,12,31,24,3,1,15,17,102,WIN
CHICAGO BULLS,240,38,95,2,16,11,19,16,32,20,11,7,14,22,89,LOSS
HOUSTON ROCKETS,240,32,74,7,19,22,31,10,35,15,8,6,23,18,93,WIN
NEW ORLEANS HORNETS,265,39,92,6,10,23,27,16,32,17,3,7,9,26,107,LOSS
INDIANA PACERS,265,40,92,15,27,20,28,17,32,26,6,16,8,24,115,WIN
MILWAUKEE BUCKS,265,46,109,5,29,9,12,16,31,18,9,3,11,21,106,LOSS
MIAMI HEAT,265,41,86,8,18,23,33,12,42,25,7,4,15,13,113,WIN
DENVER NUGGETS,240,35,79,9,21,22,26,14,35,16,5,8,20,24,101,WIN
MINNESOTA TIMBERWOLVES,240,34,89,10,28,16,25,17,28,19,11,4,15,21,94,LOSS
LOS ANGELES CLIPPERS,265,40,93,7,20,24,33,17,28,19,16,5,14,27,111,LOSS
OKLAHOMA CITY THUNDER,265,36,79,11,23,34,39,12,32,20,12,5,19,24,117,WIN
DETROIT PISTONS,240,28,85,3,17,15,22,13,35,15,5,2,14,16,74,LOSS
ORLANDO MAGIC,240,36,83,5,20,13,18,9,44,24,3,5,14,23,90,WIN
PORTLAND TRAIL BLAZERS,240,31,77,5,19,20,26,13,19,14,7,2,20,21,87,LOSS
PHOENIX SUNS,240,46,77,7,17,15,18,7,28,22,12,3,13,18,114,WIN
LOS ANGELES LAKERS,240,29,65,12,26,27,39,6,27,16,6,4,20,22,97,LOSS
SACRAMENTO KINGS,240,44,81,7,15,18,22,9,32,23,9,4,16,27,113,WIN
