team,minutes_played,made_field_goals,attempted_field_goals,made_three_point_field_goals,attempted_three_point_field_goals,made_free_throws,attempted_free_throws,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,outcome
DETROIT PISTONS,240,32,85,5,14,16,20,11,23,16,8,2,3,18,85,LOSS
ATLANTA HAWKS,240,35,73,7,15,14,21,14,36,20,2,4,11,16,91,WIN
CHARLOTTE BOBCATS,240,35,83,6,18,12,16,8,26,19,5,5,8,16,88,LOSS
CHICAGO BULLS,240,39,86,2,11,16,21,18,38,22,2,7,11,13,96,WIN
OKLAHOMA CITY THUNDER,240,42,81,5,14,32,38,10,24,22,11,1,13,23,121,WIN
DALLAS MAVERICKS,240,43,81,5,19,25,29,12,27,20,8,6,18,28,116,LOSS
LOS ANGELES CLIPPERS,240,36,76,10,24,8,12,7,37,26,5,3,20,17,90,LOSS
DENVER NUGGETS,240,39,86,6,23,14,20,10,29,21,12,4,7,15,98,WIN
PHOENIX SUNS,240,36,76,6,17,20,25,8,27,17,10,0,9,22,98,LOSS
MILWAUKEE BUCKS,240,42,78,7,20,16,24,10,29,21,4,2,13,17,107,WIN
MIAMI HEAT,240,38,76,6,14,15,24,11,37,23,6,4,15,22,97,WIN
MINNESOTA TIMBERWOLVES,240,34,76,4,18,12,23,8,30,20,9,6,12,19,84,LOSS
NEW ORLEANS HORNETS,240,37,93,1,11,12,18,14,21,26,11,6,10,17,87,LOSS
NEW JERSEY NETS,240,46,79,4,9,19,22,9,36,34,10,10,15,15,115,WIN
TORONTO RAPTORS,265,45,80,11,24,27,34,11,31,31,4,3,19,21,128,WIN
PHILADELPHIA 76ERS,265,45,81,7,21,26,32,6,21,34,13,1,11,27,123,LOSS
PORTLAND TRAIL BLAZERS,240,35,73,7,20,21,24,8,30,18,7,7,11,17,98,WIN
SACRAMENTO KINGS,240,35,76,5,17,12,20,11,27,19,6,5,14,23,87,LOSS
